appid,genres
284240,"Adventure, Indie"
1985680,nan
937850,"Casual, Indie"
1015830,nan
589420,"Action, Casual, Indie, Simulation"
1107750,"Adventure, Indie"
551050,nan
804870,"Action, Indie, Strategy"
655770,"Adventure, Indie, Simulation"
601590,"Action, Casual, Indie, MMO, Racing, Simulation, Sports"
526980,Sports
2808960,"Adventure, Indie"
632710,"Adventure, Casual"
1924990,nan
1086410,"Casual, Indie, Simulation, Sports"
2624280,"Action, Indie"
355240,"Action, Indie"
617430,"Casual, Indie"
2524680,"Action, Adventure, Indie"
1926270,"Action, Indie"
2951770,"Action, Adventure, Indie"
272860,"Action, Indie, Racing, Simulation, Sports"
1450180,"Action, Adventure, Indie"
434880,"RPG, Strategy"
2401460,nan
376920,"Action, Casual, Indie"
2864850,nan
568200,nan
341870,"Action, Adventure, Indie"
941480,nan
486550,nan
351050,nan
746930,"Indie, MMO, RPG"
954610,nan
476410,"Adventure, Casual, Indie"
553000,nan
2533960,"Casual, Indie, Simulation, Strategy"
632000,"Casual, Indie, Strategy"
1931020,Action
257790,"Action, Indie, Racing, Simulation, Sports"
1300200,Indie
1552080,"Indie, RPG, Strategy"
2287520,"Indie, Simulation"
548950,nan
545230,nan
1079230,"Action, Adventure, Early Access, Indie, RPG"
1925320,"Adventure, Casual, Indie"
896750,nan
2063530,nan
667690,nan
252770,nan
642520,nan
439880,nan
377880,nan
1609230,nan
559870,nan
1866630,nan
355510,nan
458960,nan
2168680,nan
2627570,nan
2461460,nan
511320,nan
778150,nan
386290,nan
1546370,nan
924250,nan
2350310,nan
433110,nan
1209000,nan
1103100,nan
1057800,nan
1288610,nan
563330,nan
595930,nan
2244480,nan
1490460,nan
441920,nan
1387590,nan
1202900,nan
418110,nan
355250,nan
536430,nan
2056880,nan
432940,nan
2191190,nan
372250,nan
390610,nan
298820,nan
973220,nan
730390,nan
395900,nan
2777210,nan
411590,nan
2102520,nan
2807260,nan
288670,nan
451600,nan
449420,nan
439730,nan
3087650,nan
521130,nan
2498570,nan
1490840,nan
401820,nan
616620,nan
782280,nan
400200,nan
2464120,nan
434300,nan
936650,nan
216130,nan
487160,nan
506760,nan
435300,nan
1837580,nan
3041810,nan
2109430,nan
1124160,nan
567240,nan
431870,nan
1701190,nan
446050,nan
449120,nan
785770,nan
972010,nan
858760,"Casual, Indie"
1451480,"Action, Adventure, Early Access, Indie"
527700,nan
1251300,nan
548500,nan
743380,nan
1706820,nan
1000770,"Adventure, Casual, Indie, RPG, Simulation"
834070,nan
311700,nan
467120,nan
578210,nan
370620,"Adventure, Casual, Indie, RPG"
1730140,"Action, Adventure, Indie, RPG"
398890,"Casual, Early Access, Indie, Simulation"
320840,nan
560050,"Action, Indie"
359440,"Indie, RPG"
580570,"Adventure, Indie"
342880,nan
1742360,"Indie, RPG, Simulation, Sports, Strategy"
416030,nan
237760,"Action, Indie"
382890,RPG
262080,nan
3050,Racing
497720,Simulation
1048600,nan
2533370,Casual
986020,"Indie, RPG"
3340810,"Adventure, Casual, Indie, RPG"
611620,"Action, Adventure, Indie, Violent"
545040,"Adventure, Casual, Indie, Simulation"
384360,nan
684300,nan
2097030,"Adventure, Early Access, Indie, RPG, Strategy"
453810,"Action, Adventure, Indie"
431220,nan
107300,"Indie, RPG"
369110,"Action, Indie, RPG"
32110,Casual
948880,"Casual, Indie, Simulation, Sports"
253150,"Action, Indie, RPG, Strategy"
1849890,"Casual, Indie"
733300,"Adventure, Indie"
2490160,"Casual, Indie, RPG, Strategy"
418430,"Action, Adventure, Indie, RPG, Simulation, Strategy"
1342070,"Adventure, Indie, RPG"
680860,"Indie, Simulation, Strategy"
303510,nan
2125540,"Casual, Early Access, Indie, Simulation, Strategy"
507360,nan
511630,"Indie, RPG"
527820,"Adventure, Casual, Indie, RPG"
588190,nan
1093290,"Adventure, Indie, Strategy"
2118120,"Casual, Indie, MMO"
523670,nan
613200,"Action, Casual, Indie, Violent"
642830,nan
2209150,"Adventure, RPG, Simulation"
930280,"Adventure, Indie, Strategy"
270410,nan
492340,nan
617590,"Action, Adventure, Indie"
392780,"Casual, Indie"
519990,nan
2168150,"Action, Adventure, Indie"
1055540,"Adventure, Indie"
21030,Action
392000,"Action, Racing"
700740,nan
603420,"Action, Adventure, Casual, Indie"
1228520,"Action, Adventure, Casual, Indie, Simulation"
823160,nan
1132910,"Action, Adventure, Indie"
377260,nan
431000,nan
448010,nan
360390,nan
578430,"Casual, Indie, Strategy"
308560,nan
629440,"Action, Casual"
2631880,"Action, Adventure, Indie"
437100,nan
507120,"Action, Adventure, Indie"
432410,nan
586340,nan
593330,"Adventure, Indie"
1973080,nan
489370,"RPG, Simulation, Strategy"
942270,nan
404820,"Indie, Simulation, Sports"
346490,nan
810780,nan
426170,"Action, Indie, RPG"
553610,"Casual, Indie, Simulation, Strategy"
626160,"Casual, Indie, Simulation"
1508630,Adventure
857080,nan
1540570,"Action, Adventure, Indie"
2550170,nan
395620,"Action, Adventure, Indie, RPG"
466810,"Adventure, Casual, Indie"
1578220,"Action, Adventure, Casual, Indie, RPG, Simulation, Sports, Strategy"
1244910,"Indie, Simulation, Strategy"
502120,"Adventure, Casual, Indie, Simulation"
3068430,"Free-to-Play, Simulation, Strategy"
1493520,"Action, Casual, Indie"
1042920,"Action, Adventure, Indie, RPG"
590870,"Action, Adventure, Indie, Strategy"
204140,nan
320330,"Adventure, Casual, Indie"
1508570,nan
803150,"Adventure, Casual"
2019680,nan
625700,"Casual, Indie, Simulation, Sports, Strategy"
2430740,"Action, Casual, Strategy"
1633660,nan
540100,nan
1040510,"Indie, RPG"
1001600,"Action, Casual, Indie"
2276420,"Casual, Indie, RPG, Strategy"
1896880,"Adventure, Casual, Indie"
360400,"Casual, Strategy"
2914470,"Indie, RPG"
1453790,"Action, Adventure, Indie, RPG"
443330,Adventure
367430,nan
1768470,"Adventure, Casual, Indie, RPG"
397100,nan
770410,"Adventure, Indie"
364830,"Action, Indie"
1148560,"Action, Indie, RPG"
1234430,"Action, Adventure"
1730240,"Indie, Simulation, Strategy"
253690,"Action, Adventure, Casual, Indie"
346510,nan
369560,"Action, Adventure, Casual, Indie"
752910,"Action, Casual, Early Access, Indie"
305070,nan
1386870,Adventure
264220,nan
2550,"Casual, Indie"
1361860,Simulation
2302140,Indie
407630,nan
412760,nan
290320,nan
1811040,Adventure
2339690,Casual
347660,"Action, Casual, Early Access, Indie"
224440,nan
976420,"Casual, Indie, Simulation"
1256830,"Indie, Simulation, Strategy"
2860450,"Casual, Indie, Simulation, Strategy"
377080,nan
1611420,"Adventure, Indie, RPG"
682780,"Casual, Indie"
360950,nan
386390,nan
882250,"Action, Adventure, Casual, Indie, RPG, Simulation"
2783610,"Action, RPG"
420300,nan
375090,nan
1618380,"Indie, Strategy"
381880,"Action, Adventure, Indie"
529580,Adventure
1582680,"Casual, Indie, Simulation"
904400,"Indie, RPG"
2421820,nan
973000,"Action, Adventure, Indie"
31170,"Adventure, RPG"
1003360,"Casual, Indie, Simulation"
320120,"Indie, Simulation"
504380,"Adventure, Indie, RPG"
283330,Action
305740,nan
2249830,"Casual, Indie, Strategy"
1062000,"Early Access, Indie, Simulation, Strategy"
668210,"Action, Adventure, Casual, Indie"
1403800,"Design & Illustration, Photo Editing, Software & Tools, Utilities"
3263320,"Adventure, Casual, Indie, Simulation"
842810,"Adventure, Indie, RPG"
299250,Simulation
382260,"Action, Casual, Free-to-Play, Indie"
622670,"Adventure, Indie, RPG, Strategy"
437870,nan
588890,nan
1726120,"Action, Adventure, Indie, Sports"
1163930,"Action, Adventure, Indie, RPG, Simulation, Strategy"
213030,nan
524430,"Action, Adventure, Casual, Indie"
743350,nan
2115390,"Action, Adventure, Early Access, Indie"
284180,"Action, Adventure, Indie"
630310,"Action, Adventure"
504470,nan
1711620,"Adventure, Casual, RPG, Simulation"
1212410,"Adventure, Indie"
1976570,nan
1109840,"Adventure, Casual, Racing, Simulation"
394270,"Casual, Indie, Strategy"
793680,"Action, Indie, RPG"
439720,"Indie, Simulation, Strategy"
658320,nan
1498190,nan
666020,nan
592340,nan
1571160,"Adventure, Early Access, Indie, RPG, Simulation, Strategy"
629410,nan
250280,nan
352790,nan
1620040,nan
581310,nan
496040,nan
517370,nan
600310,nan
315130,nan
797470,nan
512180,nan
907760,nan
2639380,nan
1382320,nan
1569180,nan
465510,nan
576690,nan
1455660,nan
2272050,nan
3070600,nan
619290,nan
2412410,nan
916350,nan
1546710,nan
700520,nan
207530,nan
689090,nan
817510,nan
272230,nan
1024160,nan
611160,nan
350630,nan
503280,nan
1087280,nan
420500,nan
278440,"Indie, Simulation"
385410,nan
472830,nan
494990,nan
1698220,nan
831980,nan
516920,nan
11180,nan
993690,nan
1586960,nan
512200,nan
362860,nan
810660,nan
477910,nan
494450,nan
1499120,nan
1482380,nan
628330,nan
551580,nan
440660,nan
398670,nan
1250180,nan
1988150,nan
578540,nan
303340,nan
494460,nan
1795470,nan
921900,nan
1119940,nan
486810,nan
685400,nan
636360,nan
625470,nan
809720,nan
648550,nan
1730260,nan
2143050,nan
556990,nan
638800,nan
445040,nan
1215320,nan
845480,nan
1263230,nan
575090,nan
1321070,nan
576380,nan
938860,nan
315110,nan
523060,nan
391910,nan
613250,nan
200370,nan
339710,nan
1672310,nan
473050,nan
625560,nan
421660,nan
1088870,nan
965590,nan
1529220,nan
306640,nan
1955330,nan
838010,nan
1287000,nan
725340,nan
1550600,nan
1498120,nan
381610,nan
2191080,nan
1116230,nan
810040,nan
339830,nan
1438480,nan
618200,nan
438430,nan
465190,nan
1425350,nan
618690,nan
464670,nan
768450,nan
759970,nan
381900,nan
2725200,nan
271370,nan
1127460,nan
247930,nan
1919470,"Action, Casual"
1586350,"Action, Casual, RPG, Sports"
1458590,"Casual, Indie, Simulation"
582210,Simulation
1983850,"Action, Casual, RPG, Sports, Strategy"
787970,nan
467220,nan
1414250,"Adventure, Casual, Indie"
497710,nan
795310,nan
522340,nan
388900,"Indie, Strategy"
553950,nan
1595030,nan
385030,"Free-to-Play, Indie, RPG"
383800,nan
381000,nan
347480,nan
589270,nan
409310,nan
289340,Strategy
462130,nan
597120,"Adventure, Casual, Indie"
716330,"Casual, Indie, Violent"
727510,"Action, Adventure, Indie, RPG"
547140,nan
39560,Action
834060,nan
550990,"Adventure, Casual, Indie"
504750,nan
2280520,Action
2155600,nan
1795960,nan
1170610,nan
1338840,"Action, Adventure, Indie"
2144460,"Action, Adventure, Casual, Indie"
412460,"Indie, Simulation, Strategy"
355690,nan
271970,"Indie, RPG"
603350,"Action, Casual, Indie"
535850,Racing
582530,nan
446850,"Action, Casual, Indie, Racing, Simulation"
1254670,"Adventure, Casual, Indie"
458760,nan
289930,"Casual, Simulation, Strategy"
1118880,"Indie, Simulation"
592390,nan
38460,Action
334280,"Action, Adventure, Indie"
437730,"Action, Indie, Racing, Simulation, Sports"
223450,nan
1562230,"Indie, RPG"
563250,"Adventure, Indie, RPG"
449450,"Action, Casual, Indie"
503550,"Action, Adventure, Indie"
793940,"Casual, Simulation"
347710,"Adventure, Indie"
1825930,"Casual, Indie"
381910,"Action, Indie"
1553120,"Adventure, Indie"
1191070,"Action, Adventure, Indie, Strategy"
409420,nan
304460,"Adventure, Indie"
2275020,"Action, Adventure, Early Access, Indie"
1403310,"Casual, Simulation"
1960110,"Action, RPG"
917140,"Action, Indie"
453030,nan
6250,"Action, Strategy"
494440,nan
842140,"Adventure, Casual, Simulation"
564750,nan
578930,"Action, Indie"
446990,nan
523880,"Action, Casual, Indie"
447170,Adventure
448240,nan
225200,"Casual, Simulation"
2070850,"Casual, Indie, RPG, Simulation"
858100,nan
1591290,"Action, Adventure, Casual, Indie, Simulation"
348300,"Action, Adventure, Strategy"
2635640,"Action, Early Access"
218330,"Action, Early Access, Free-to-Play, Indie"
649300,"Indie, Simulation, Strategy"
865980,"Action, Adventure, Casual, Indie"
1211110,Indie
1189050,nan
341680,nan
2373340,Casual
1656640,Casual
1259740,nan
881680,Utilities
1086850,"Casual, Indie, Simulation"
290020,"Indie, Simulation"
828900,"Adventure, Indie"
251630,Indie
945680,"Adventure, Indie, Strategy"
397820,Casual
384320,Sports
465130,nan
510380,nan
566880,nan
2961530,"Adventure, Casual, Indie"
1608470,"Action, Indie"
2641490,"Action, Adventure, Early Access, Simulation"
1781350,"Action, Adventure"
1715980,"Action, Casual, Sports"
1286340,nan
647530,nan
391920,nan
252890,"Adventure, Casual"
94610,"Action, Adventure, Casual, RPG"
2172260,"Action, Adventure, Early Access, Simulation"
311930,"Action, Indie"
1483570,"Adventure, Casual"
507050,"Action, Indie, Simulation"
1038630,"Adventure, Casual, Indie"
296030,"Action, Adventure, Indie"
2300230,"Action, Casual, Early Access, Indie"
1138410,"Adventure, Casual, Indie"
1325800,"Casual, Indie, Strategy"
535840,nan
1250870,"Adventure, Free-to-Play, Indie"
293880,nan
201040,nan
532170,nan
348800,nan
776580,"Action, Adventure"
2229350,"Adventure, Indie"
397360,nan
2279330,"Action, Indie"
303430,"Action, Adventure, Casual, Indie"
308440,nan
378800,"Simulation, Strategy"
573370,"Action, Adventure, Indie, RPG"
508730,"Action, Adventure, Indie"
1300270,nan
235780,nan
887800,"Indie, Simulation, Sports"
1099220,"Adventure, Indie"
2533020,"Action, Indie, RPG, Simulation, Strategy"
475990,nan
583040,Simulation
509770,"Adventure, Indie, Simulation"
2753620,"Casual, Indie"
1659800,"Casual, Indie"
806100,nan
257710,nan
535750,nan
32750,"Action, Simulation"
596240,nan
461860,"Action, Indie, Strategy"
1399670,Casual
477720,nan
458630,"Indie, Simulation, Strategy"
51030,nan
559260,"Action, Indie, RPG"
397160,"Indie, RPG, Strategy"
2212110,"Action, Adventure, Casual, Indie"
2055500,"Action, Adventure, Early Access, Indie"
355370,nan
1056690,"Action, Casual, Indie, Sports"
278550,Simulation
870290,nan
2144590,"Adventure, Indie, Simulation"
8300,nan
2609610,"Action, Adventure, Early Access"
2149790,nan
628870,nan
405760,"Action, Indie, Simulation"
414760,"Casual, Indie, Racing, Simulation"
1787480,"Indie, Simulation"
1016930,"Adventure, Casual, Indie"
840060,nan
2616420,Adventure
386560,"Action, Indie"
488910,nan
449180,"Indie, Strategy"
581740,"Early Access, Indie, Simulation, Strategy"
505090,Adventure
544190,nan
711150,nan
445170,nan
1310510,nan
2017080,Action
1779990,"Adventure, Casual, Indie"
652660,nan
1136910,nan
2511030,nan
2956820,"Action, Indie"
476930,nan
1861440,"Adventure, Indie"
595260,nan
624680,"Action, Indie"
465670,nan
2515030,"Adventure, Casual, Free-to-Play, Simulation, Strategy"
518670,"Action, Indie, Simulation"
1094680,"Casual, Indie"
1140170,"Action, Adventure, Indie"
288860,"Adventure, Indie, RPG"
1630920,Indie
234980,nan
1133060,"Action, Adventure, Indie, Simulation, Strategy"
352080,nan
443650,"Adventure, Indie"
550580,"Casual, Indie"
18000,nan
906200,nan
654850,"Action, Indie"
567130,nan
2377240,nan
693700,"Indie, Simulation"
1494140,"Adventure, Casual, Indie, Simulation"
19930,nan
407830,"Action, Adventure, Indie"
342350,"Action, Adventure, Indie"
1656240,nan
236490,"Action, Indie"
619890,nan
339000,nan
1840610,"Action, Adventure, Indie"
516010,nan
65080,"Adventure, Indie"
869880,"Adventure, Casual, Indie"
586670,"Casual, Indie"
1770380,nan
526290,nan
581220,nan
923910,"Adventure, Early Access, Indie, RPG"
357030,"Action, Strategy"
2299900,"Indie, RPG"
355680,Strategy
1142130,"Action, Free-to-Play, Indie, Strategy"
2738990,"Casual, Indie, Simulation, Strategy"
224340,nan
1786010,"Adventure, Indie, RPG, Strategy"
289780,"Action, Adventure, Casual, Free-to-Play, MMO, RPG"
1628620,"Action, Free-to-Play"
1328900,"Adventure, Indie, RPG"
553020,"Action, Indie"
705150,nan
2450700,"Action, Casual, Early Access, Indie, Simulation, Strategy"
918820,"Adventure, Indie, Simulation"
568440,nan
353360,"Free-to-Play, Indie"
836860,Adventure
809000,Adventure
21010,Action
1823930,Adventure
2184570,Adventure
669290,"Action, Adventure, Strategy"
743910,Adventure
2073710,Indie
1081450,"Action, Adventure, Indie, RPG, Strategy"
2444470,"Action, Adventure, Casual, Indie, Simulation"
38440,nan
599840,"Adventure, Indie"
1602540,"Casual, Indie"
2216360,"Casual, Indie"
576590,nan
595090,"Action, Adventure, Indie, RPG"
15520,"Action, Indie, Sports"
412370,nan
802450,"Adventure, Indie"
2345020,"Action, Casual, Indie, Simulation, Strategy"
836870,Adventure
933450,nan
492150,nan
660880,"Casual, Free-to-Play, Indie"
351790,nan
2633640,Adventure
2184590,Adventure
2184580,Adventure
630160,"Action, Indie"
791150,nan
816330,nan
869170,"Action, Adventure, Casual, Indie"
1210800,"Action, Adventure, Indie, RPG"
2763670,"Adventure, Indie, Simulation"
691160,"Casual, Indie"
1052440,"Action, Casual, Indie"
65710,Casual
1013750,"Adventure, Indie, Simulation"
541200,"Action, Adventure, Early Access, Indie"
316180,nan
816490,"Casual, Indie"
420980,"Adventure, Casual, Indie"
1065200,nan
2899050,nan
3276060,"Design & Illustration, Media & Production, Software & Tools, Utilities"
1112620,"Adventure, Early Access, Indie, RPG"
327520,nan
260930,Simulation
563340,"Casual, Indie"
586880,"Action, Adventure, Casual, Indie"
802200,"Action, Free-to-Play, Indie"
568470,nan
1978610,"Casual, Indie, Simulation"
1039360,Indie
464630,nan
485080,"Casual, Indie, Simulation"
12440,Adventure
3265880,Strategy
2322660,"Action, Free-to-Play, MMO"
819800,nan
305940,"Indie, Simulation, Strategy"
2618840,"Action, Adventure, Indie, RPG"
221560,"Adventure, Casual, Early Access, Indie, MMO, RPG, Simulation"
452450,nan
2614670,"Casual, RPG"
2658470,"Action, Adventure, Indie"
1295730,"Adventure, RPG, Simulation"
1778960,"Indie, RPG, Simulation, Strategy"
505070,Adventure
366600,nan
300630,"Casual, Indie, Simulation, Sports, Strategy"
1186030,"Adventure, Indie"
362130,"Adventure, Casual, Indie, RPG"
434160,"Action, Indie"
493980,Casual
523760,nan
897410,"Indie, RPG, Simulation, Sports, Strategy"
1070550,"Adventure, Indie"
701420,"Adventure, Casual"
490080,"Indie, RPG, Strategy"
528550,"Action, Early Access, Indie"
500980,"Action, Adventure, Strategy"
2097230,"Action, Adventure, Indie"
1057640,"Action, Adventure, Early Access, Indie"
774651,Action
374150,"Indie, Simulation, Strategy"
1272840,"Adventure, Indie"
398830,"Action, Adventure, Casual, Indie, Racing"
1122730,"Indie, RPG"
338800,"Indie, Simulation, Strategy"
569570,nan
525620,nan
536990,"Action, Indie"
306440,nan
2573670,"Adventure, Indie, Simulation, Strategy"
2013900,"Adventure, Casual, Indie"
2105980,"Early Access, Strategy"
545180,"Action, Early Access, Indie, Simulation"
1111370,"Casual, Indie"
2088030,Indie
735550,"Action, Sports, Strategy"
2475440,"Action, Adventure, Indie, Simulation"
576670,"Adventure, Casual, Indie, RPG, Strategy"
15200,Simulation
1932230,"Adventure, Casual, Indie"
434290,Indie
445600,nan
1190160,"Casual, Indie"
1522560,"Adventure, Casual, Indie"
566550,nan
552400,"Casual, Indie"
270330,nan
786130,nan
586430,"Action, Adventure, Indie"
585590,"Casual, Indie"
573170,nan
930620,"Action, Indie"
585190,"Action, Adventure, Casual, Indie, Simulation"
556240,Indie
504500,nan
1592100,"Action, Adventure, Indie, RPG"
375580,"Action, Adventure, Indie, RPG, Simulation, Strategy"
402150,nan
2710,Action
1283230,"Indie, Simulation"
2203030,nan
1841390,"Adventure, Casual, Indie"
2311530,Simulation
353990,nan
371010,"Indie, Strategy"
463160,"Indie, RPG, Strategy"
440260,nan
505110,"Action, Adventure, Casual, Indie"
421180,"Action, Indie"
993790,"Indie, RPG, Strategy"
2572560,"Action, Casual, Indie, RPG, Simulation"
327560,"Action, Adventure, Indie, Simulation"
301460,nan
1329360,"Action, Indie"
473970,nan
454130,"Action, Indie"
1110100,Action
615080,nan
1766790,"Adventure, Casual, Indie"
962630,"Adventure, Indie"
368000,"Action, Indie, Sports"
299090,nan
2686250,"Adventure, Casual, Indie, Simulation"
70200,nan
527810,"Action, Indie"
531780,"Casual, Indie, Strategy"
512700,"Action, Adventure, Indie"
1004620,"Action, Indie, Sports"
342450,"Adventure, Indie"
341910,nan
1700700,nan
626580,RPG
1522140,"Action, Adventure, Indie, RPG"
71260,Action
1202870,"Casual, Indie"
303410,nan
794240,"Action, Indie"
268990,"Action, Indie"
646330,"Adventure, Casual"
1063530,"Action, Adventure, Casual, Indie, RPG"
2443360,"Action, Adventure, Indie"
542480,"Action, Adventure, Free-to-Play, Indie, MMO, RPG, Simulation, Strategy"
3002620,"Indie, Simulation, Sports"
623640,"Action, Adventure, Indie"
1786830,"Action, Indie"
504800,"Adventure, Indie, RPG"
2761510,"Action, Casual, Indie, RPG, Simulation"
980210,"Action, Adventure, Casual, Indie, RPG, Strategy"
1203180,"Action, Adventure, Early Access, Indie, Simulation"
1323830,"Adventure, Indie, RPG"
448160,"Action, Indie"
300200,nan
1421760,"Adventure, Casual, Indie"
314290,"Action, Indie"
650000,Action
318090,nan
3251270,nan
357890,"Action, Casual, Indie"
1221080,nan
811720,"Action, Adventure, Indie, RPG, Strategy"
1543240,"Action, Casual, Indie"
682500,nan
453290,"Adventure, Indie"
443630,nan
31410,nan
1384330,nan
581060,nan
1094060,"Adventure, Casual, Indie"
50510,Action
439340,nan
563680,nan
2569820,"Casual, Indie, Simulation"
906730,nan
834150,nan
310460,nan
1034150,"Casual, Indie"
560250,nan
908740,"Action, Adventure, Early Access, Indie, RPG"
1217390,"Adventure, Casual, Indie"
671900,nan
1145660,"Indie, Racing, Simulation"
277700,Indie
330420,Adventure
2678990,"Casual, Indie, Simulation, Strategy"
430210,"Action, Indie"
94520,nan
1111650,"Action, Adventure, Casual, Indie, Racing"
613970,nan
552350,nan
2331070,"Adventure, Casual, Indie"
652880,"Casual, Indie, Strategy"
283160,"Action, Indie, Simulation"
205090,"Action, Casual, Indie"
312900,nan
466420,"Action, Adventure, Casual, Indie, RPG"
1113780,"Adventure, Casual"
396010,nan
316660,nan
389190,"Action, Adventure, Casual, Indie"
1152420,"Design & Illustration, Utilities"
1834960,nan
1731520,"Action, Adventure, Casual, Indie, RPG"
1830910,"Casual, Indie"
584990,"Action, Adventure, Indie, Violent"
908070,"Indie, Strategy"
519080,"Action, Adventure, Indie, RPG"
580680,nan
3122990,"Action, Adventure, Early Access, Indie, MMO, RPG, Simulation"
502720,"Action, Adventure, Indie, RPG, Simulation"
70120,Indie
314770,nan
889480,"Adventure, Indie"
329200,"Adventure, Indie"
545750,"Action, Indie"
3361470,"Casual, Simulation"
94530,nan
264060,"Adventure, Casual, Indie"
565120,nan
1325290,nan
890570,nan
385880,nan
1409730,nan
38490,nan
525740,nan
2067570,nan
1518220,nan
2727650,nan
1802330,"Action, Indie"
396400,nan
510360,nan
413500,nan
1612420,nan
322630,nan
1428560,nan
1297330,nan
3002930,nan
1688580,nan
1400510,nan
449690,nan
677790,nan
1944670,"Casual, Early Access, Simulation"
1065580,nan
2865230,Action
467990,nan
556960,"Action, Indie, Racing"
2473640,"Casual, Indie, RPG, Simulation, Strategy"
1410980,"Adventure, Indie, RPG"
1561890,"Action, Adventure, Casual, Indie"
2685610,"Adventure, Indie"
681500,nan
777200,nan
371650,"Action, Adventure, Indie"
432180,nan
554710,"Action, Casual, Indie"
798280,"Action, Adventure, Free-to-Play, Indie, Simulation, Strategy"
2693060,nan
1469620,nan
488770,nan
715310,nan
2354000,"Action, Casual, Indie, Racing, Simulation"
1146300,nan
555830,nan
1800790,nan
1195320,nan
696590,nan
262190,nan
432230,nan
288040,nan
1129030,nan
298790,nan
611850,nan
584760,nan
391650,nan
469720,nan
3133390,nan
416260,nan
448620,nan
2457580,nan
717990,nan
1362420,nan
290830,nan
1886630,nan
990900,nan
1393320,nan
436070,nan
413170,nan
1669050,"Casual, Indie, Simulation, Strategy"
957960,nan
374140,nan
992590,nan
630870,nan
575010,nan
1524650,nan
292780,"Adventure, Casual"
644480,"Action, Adventure, Indie, RPG"
2115630,Media & Production
359300,"Action, Adventure, Indie, RPG"
603120,nan
448720,nan
2305180,"Indie, RPG, Simulation, Strategy"
1532200,"Early Access, Indie, Simulation"
394490,nan
1508670,"Casual, RPG"
1218890,"Casual, Indie"
1709590,nan
341720,"Casual, Free-to-Play, Indie, Simulation"
501220,"Action, Casual, Indie, Racing, Simulation, Sports"
1424980,"Indie, Strategy"
597700,"Action, Adventure, Indie"
250720,nan
590280,nan
502230,"Casual, Indie, RPG, Strategy"
680030,"Action, Indie"
1170230,"Action, Adventure, Early Access, Indie"
2443770,"Adventure, Casual, Early Access, Indie, Racing, Simulation"
431740,nan
408440,nan
312600,"RPG, Strategy"
1006930,nan
364660,"Casual, Indie"
637110,nan
330460,"Action, Adventure, Early Access, Indie, RPG, Simulation, Strategy"
310110,nan
739170,"Adventure, Casual, Strategy"
452920,"Action, Indie"
596200,nan
566750,"Action, Adventure, Indie"
506470,nan
1359650,"Action, Adventure"
2351090,"Action, Adventure"
540740,Simulation
326630,"Simulation, Sports, Strategy"
2194610,nan
2347940,"Action, Adventure, Casual, Early Access, Indie"
1521810,"Action, Casual, Indie"
738020,"Action, Casual, Indie"
2913040,"Adventure, Indie, RPG, Simulation"
460750,nan
1341170,nan
638110,nan
259430,nan
464070,nan
2391900,nan
649810,nan
340450,nan
343810,nan
392120,nan
2981590,nan
486840,nan
1261980,nan
307930,nan
622420,nan
931000,nan
865820,nan
408640,nan
378790,nan
317280,nan
431830,nan
1055310,nan
418280,nan
810680,nan
273960,"Action, Indie, Simulation, Strategy"
777240,nan
568830,nan
751160,nan
609720,nan
751340,nan
790540,nan
658590,nan
1284540,nan
321330,nan
453740,nan
1785000,nan
3059010,nan
503770,nan
593670,nan
973060,nan
1258710,nan
753930,nan
1568970,nan
833270,nan
547040,nan
1471270,"Adventure, Early Access, Indie, RPG"
507340,nan
406220,nan
1290170,"Adventure, Casual, Indie, Simulation"
514620,"Action, Indie"
428440,nan
2082170,nan
2018640,"Casual, Indie, RPG"
1743080,"Adventure, Indie"
2798600,"Adventure, Casual, Indie"
521210,Indie
227760,"Simulation, Strategy"
1770460,nan
1592640,Simulation
628460,"Casual, Indie"
8200,nan
534230,nan
1174860,"Software & Tools, Utilities"
1472930,"Adventure, Casual, Indie"
497670,"Action, Indie"
585840,"Adventure, Indie"
1993200,nan
429490,"Action, Adventure, Casual, Indie"
1004390,nan
2127430,RPG
363980,"Indie, Simulation"
678920,"Adventure, Indie"
356100,nan
2740180,nan
499120,nan
630020,nan
1939940,"Casual, Indie, RPG, Strategy"
1997480,nan
293200,nan
1247190,"Adventure, Casual"
23700,Casual
606030,Action
385580,nan
528010,nan
548340,nan
244750,"Action, Indie, Strategy"
615670,"Adventure, Casual, Indie"
841070,nan
1454050,"Casual, Racing, Simulation, Sports, Strategy"
631920,"Action, Indie"
392410,"Action, Adventure, Indie"
568920,nan
1724840,nan
564040,"Action, Indie"
642770,"Indie, Media & Production, Simulation"
616880,nan
404100,"Action, Indie"
1890740,RPG
566780,"Action, Casual, Indie, Sports"
303870,nan
2492780,nan
38480,Action
1611960,"Adventure, Indie, RPG"
1054050,RPG
244290,nan
23120,nan
3028500,"Action, Adventure, Indie"
2710480,nan
31200,"Adventure, RPG"
2380320,"Adventure, Casual, Indie, RPG, Simulation"
2838930,"Action, Casual"
1222040,"Adventure, Racing, Simulation"
692950,"Casual, Indie"
1732760,nan
490950,Strategy
577410,"Action, Indie"
487630,nan
2499420,nan
1755350,"Casual, Indie, Simulation"
778400,Adventure
1150890,nan
405550,"Action, Indie"
31220,nan
444270,"Action, Adventure, Casual, Indie"
467720,nan
2696120,"Casual, Indie, RPG, Simulation"
581210,"Casual, Indie"
2193050,"Action, Adventure, Indie"
