friend_id,Abfragestatus,Daten vorhanden
76561198128727817,,
76561198129333804,,
76561198131277896,,
76561198131568653,,
76561198134977034,,
76561198136065882,,
76561198136260576,,
76561198137174518,,
76561198137242795,,
76561198137249395,,
76561198137345010,,
76561198137600139,,
76561198137935673,,
76561198138591327,,
76561198139492747,,
76561198139636226,,
76561198140350056,,
76561198140478268,,
76561198141297656,,
76561198149369178,,
76561198151334522,,
76561198152851597,,
76561198153284441,,
76561198155434724,,
76561198157685808,,
76561198158999302,,
76561198159818017,,
76561198161774109,,
76561198165406945,,
76561198167500236,,
76561198167787696,,
76561198167926966,,
76561198169102565,,
76561198173223518,,
76561198174609258,,
76561198178579714,,
76561198179377045,,
76561198184313679,,
76561198189047174,,
76561198189542637,,
76561198191029587,,
76561198195930419,,
76561198197924101,,
76561198199468825,,
76561198200180895,,
76561198200719142,,
76561198201927075,,
76561198202358053,,
76561198202792113,,
76561198205535027,,
76561198207436332,,
76561198210471761,,
76561198211026764,,
76561198215751535,,
76561198233026092,,
76561198233417224,,
76561198236515602,,
76561198236662760,,
76561198246987404,,
76561198247314330,,
76561198247720374,,
76561198251110942,,
76561198252207308,,
76561198252372420,,
76561198253115387,,
76561198254271435,,
76561198254607352,,
76561198256178880,,
76561198259710007,,
76561198260891543,,
76561198264138990,,
76561198266013483,,
76561198267787702,,
76561198271320411,,
76561198272597776,,
76561198277295483,,
76561198280710804,,
76561198285042690,,
76561198286757848,,
76561198287308009,,
76561198290998614,,
76561198296655704,,
76561198298589064,,
76561198300657946,,
76561198301263705,,
76561198304879992,,
76561198305830054,,
76561198306760012,,
76561198314359484,,
76561198315398589,,
76561198317081150,,
76561198320602776,,
76561198325854292,,
76561198345994462,,
76561198356413497,,
76561198362770879,,
76561198362872696,,
76561198365719493,,
76561198370300691,,
76561198370509679,,
76561198372603962,,
76561198374138437,,
76561198375906861,,
76561198378068581,,
76561198393078272,,
76561198395347595,,
76561198447885908,,
76561198813410990,,
76561198814939309,,
76561198825708636,,
76561198832864726,,
76561198843166272,,
76561198843814829,,
76561198845182973,,
76561198845713690,,
76561198848765353,,
76561198849236263,,
76561198858690251,,
76561198865313914,,
76561198870387007,,
76561198873851989,,
76561198874408475,,
76561198875184135,,
76561198879764423,,
76561198885913295,,
76561198962160791,,
76561198982750646,,
76561198988357347,,
76561198994306164,,
76561198997015137,,
76561199003795136,,
76561199004145151,,
76561199008865563,,
76561199010630096,,
76561199018541625,,
76561199022361687,,
76561199027078195,,
76561199031921432,,
76561199039930634,,
76561199044742252,,
76561199048220219,,
76561199112970090,,
76561199119033447,,
76561199124741322,,
76561199260245612,,
76561197998654934,,
76561198047047008,,
76561198061524196,,
76561198074046200,,
76561198085268144,,
76561198088460904,,
76561198088844030,,
76561198096381253,,
76561198101392675,,
76561198103014545,,
76561198104110607,,
76561198104259728,,
76561198104758151,,
76561198104774704,,
76561198104958412,,
76561198105169297,,
76561198107410082,,
76561198117112538,,
76561198117868003,,
76561198118509922,,
76561198120481471,,
76561198122926541,,
76561198123187620,,
76561198125945764,,
76561198136532979,,
76561198138779148,,
76561198141085120,,
76561198141255436,,
76561198145792301,,
76561198151941917,,
76561198154199482,,
76561198155936813,,
76561198166464851,,
76561198192745551,,
76561198204030283,,
76561198215342527,,
76561198232312768,,
76561198257726972,,
76561198262727099,,
76561198273358172,,
76561198273911751,,
76561198311612135,,
76561198330590763,,
76561198334656725,,
76561198338549215,,
76561198345643956,,
76561197998621018,,
76561197998684984,,
76561198020294263,,
76561198022265691,,
76561198032774444,,
76561198033169769,,
76561198033719478,,
76561198033757509,,
76561198043973420,,
76561198043976048,,
76561198046819594,,
76561198047015327,,
76561198052828866,,
76561198056379575,,
76561198057045829,,
76561198061089870,,
76561198061858180,,
76561198062027299,,
76561198062380817,,
76561198062731073,,
76561198064945488,,
76561198067365202,,
76561198067795499,,
76561198070752447,,
76561198071037098,,
76561198073866682,,
76561198074228629,,
76561198078967577,,
76561198082760170,,
76561198087438268,,
76561198087514747,,
76561198087949987,,
76561198094282010,,
76561198095314835,,
76561198095342815,,
76561198095742917,,
76561198101458527,,
76561198103109774,,
76561198103683841,,
76561198108322890,,
76561198122103162,,
76561198131427921,,
76561198144477952,,
76561198146228780,,
76561198160638477,,
76561198163966772,,
76561198168287336,,
76561198168474286,,
76561198172927766,,
76561198177282517,,
76561198184570423,,
76561198275611922,,
76561198278218794,,
76561198306863109,,
76561198336551310,,
76561198338295022,,
76561198350467575,,
76561198417316619,,
76561198431460079,,
76561198310845214,,
76561198362421886,,
76561198363811105,,
76561198388316459,,
76561198410893617,,
76561198411262490,,
76561198411513150,,
76561198417937034,,
76561198418569070,,
76561198418993904,,
76561198420090886,,
76561198436209337,,
76561198450851744,,
76561198453250000,,
76561198803165658,,
76561198814696107,,
76561199069248278,,
76561198030423730,,
76561198034320003,,
76561198047448700,,
76561198053780491,,
76561198058926448,,
76561198060808826,,
76561198061005923,,
76561198061895769,,
76561198062477861,,
76561198062969238,,
76561198063596423,,
76561198065054779,,
76561198069413824,,
76561198070890837,,
76561198073233244,,
76561198073484907,,
76561198073589062,,
76561198073700223,,
76561198074362300,,
76561198074903798,,
76561198075174831,,
76561198076527632,,
76561198079674620,,
76561198079780568,,
76561198079921775,,
76561198081568490,,
76561198081572145,,
76561198081768377,,
76561198083639147,,
76561198084420568,,
76561198086252569,,
76561198086379613,,
76561198089381153,,
76561198091848303,,
76561198091917853,,
76561198095684645,,
76561198100221498,,
76561198104980936,,
76561198106081739,,
76561198107959748,,
76561198109660823,,
76561198109763094,,
76561198109934409,,
76561198110085534,,
76561198110261261,,
76561198111177655,,
76561198112831700,,
76561198112990274,,
76561198114592403,,
76561198115076150,,
76561198116170158,,
76561198117155646,,
76561198117348533,,
76561198117928562,,
76561198117985094,,
76561198118320941,,
76561198118667492,,
76561198119059920,,
76561198119529719,,
76561198123094407,,
76561198124578727,,
76561198124664591,,
76561198126804353,,
76561198128617911,,
76561198129349128,,
76561198130001499,,
76561198144021314,,
76561198145815202,,
76561198147360157,,
76561198153509894,,
76561198155221888,,
76561198156706876,,
76561198156848056,,
76561198159610626,,
76561198162085921,,
76561198167002018,,
76561198167323519,,
76561198175742733,,
76561198175781082,,
76561198180570334,,
76561198184828354,,
76561198189558199,,
76561198189958782,,
76561198190278950,,
76561198196575783,,
76561198200102498,,
76561198200959570,,
76561198204100924,,
76561198208098963,,
76561198212023909,,
76561198216405431,,
76561198218079517,,
76561198218849331,,
76561198222306548,,
76561198227516348,,
76561198229741668,,
76561198237780182,,
76561198260608428,,
76561198263478432,,
76561198273374473,,
76561198280943826,,
76561198292116063,,
76561198303683423,,
76561198313818468,,
76561198336650747,,
76561198339071332,,
76561198344493651,,
76561198351830155,,
76561198352411394,,
76561198381379504,,
76561198388852520,,
76561198851176467,,
76561198884809631,,
76561198937700730,,
76561198991927381,,
76561199011449039,,
76561199056951505,,
76561199166660726,,
76561199498077521,,
76561199524002076,,
76561197961324108,,
76561197964269827,,
76561197965098163,,
76561198013984146,,
76561198014569313,,
76561198021750168,,
76561198028852819,,
76561198036935503,,
76561198038141080,,
76561198041540697,,
76561198045426241,,
76561198050644648,,
76561198053804959,,
76561198057286172,,
76561198061845458,,
76561198069485544,,
76561198078245541,,
76561198083617819,,
76561198086382416,,
76561198089561385,,
76561198090616769,,
76561198090887706,,
76561198092990551,,
76561198101281075,,
76561198101550511,,
76561198102022005,,
76561198102389281,,
76561198103737624,,
76561198103739713,,
76561198104690532,,
76561198105132837,,
76561198106393229,,
76561198107164373,,
76561198108502749,,
76561198110658015,,
76561198110851055,,
76561198111403325,,
76561198112050738,,
76561198115346022,,
76561198116885481,,
76561198117348919,,
76561198120276860,,
76561198123039355,,
76561198123105023,,
76561198123990742,,
76561198130404158,,
76561198132619477,,
76561198134481256,,
76561198134965953,,
76561198135461671,,
76561198137247839,,
76561198138976998,,
76561198139725992,,
76561198141003890,,
76561198141386238,,
76561198141661966,,
76561198141750479,,
76561198141819650,,
76561198150358804,,
76561198153590037,,
76561198153845094,,
76561198155869467,,
76561198160392269,,
76561198165606686,,
76561198166176682,,
76561198167394267,,
76561198168349913,,
76561198169259339,,
76561198171087085,,
76561198171209429,,
76561198173800737,,
76561198179674607,,
76561198191157583,,
76561198192194233,,
76561198193644477,,
76561198198601599,,
76561198199349179,,
76561198200106405,,
76561198201146710,,
76561198202583131,,
76561198205645015,,
76561198207148189,,
76561198207530331,,
76561198207698692,,
76561198209386432,,
76561198211254043,,
76561198212933588,,
76561198215384221,,
76561198215852403,,
76561198219343116,,
76561198219417249,,
76561198224455372,,
76561198227477248,,
76561198232098556,,
76561198232572580,,
76561198237194472,,
76561198237623696,,
76561198242504764,,
76561198242605262,,
76561198244209886,,
76561198246059820,,
76561198246307396,,
76561198246309514,,
76561198247034848,,
76561198247638258,,
76561198248454214,,
76561198254099832,,
76561198256746542,,
76561198258334892,,
76561198258944973,,
76561198259229578,,
76561198261026782,,
76561198262869489,,
76561198263814484,,
76561198264125920,,
76561198266380963,,
76561198267309690,,
76561198268756100,,
76561198268959548,,
76561198269288337,,
76561198272303219,,
76561198272623769,,
76561198272733356,,
76561198275406023,,
76561198276924824,,
76561198277503304,,
76561198277867656,,
76561198278375535,,
76561198278672636,,
76561198278889051,,
76561198279823485,,
76561198280468811,,
76561198281894158,,
76561198283542786,,
76561198283573235,,
76561198288918379,,
76561198289104704,,
76561198292503804,,
76561198293630149,,
76561198294758248,,
76561198300266522,,
76561198302363368,,
76561198306821148,,
76561198310916383,,
76561198311249542,,
76561198311875972,,
76561198312102888,,
76561198312802788,,
76561198313364989,,
76561198313553477,,
76561198315348737,,
76561198316193902,,
76561198320050229,,
76561198320672958,,
76561198320973937,,
76561198321543699,,
76561198322100053,,
76561198324193009,,
76561198325155640,,
76561198325546170,,
76561198326876719,,
76561198329848269,,
76561198330719928,,
76561198332171123,,
76561198333148651,,
76561198335688698,,
76561198337147600,,
76561198339546361,,
76561198340589927,,
76561198341236123,,
76561198341568719,,
76561198341744564,,
76561198343520912,,
76561198344098987,,
76561198346888716,,
76561198347680510,,
76561198347867158,,
76561198347887792,,
76561198348142190,,
76561198348597617,,
76561198349680630,,
76561198351548325,,
76561198356835476,,
76561198357246602,,
76561198358289682,,
76561198365189803,,
76561198365474920,,
76561198366226325,,
76561198371100311,,
76561198372042355,,
76561198372772146,,
76561198374003961,,
76561198378159583,,
76561198379111476,,
76561198379128155,,
76561198379487879,,
76561198381216271,,
76561198384758018,,
76561198385499598,,
76561198391186646,,
76561198393124549,,
76561198393551660,,
76561198393901379,,
76561198398281336,,
76561198399216823,,
76561198399741807,,
76561198400677835,,
76561198408121051,,
76561198416931242,,
76561198417193643,,
76561198418184384,,
76561198418555290,,
76561198427253237,,
76561198430796594,,
76561198433022014,,
76561198435312267,,
76561198444248333,,
76561198444353817,,
76561198449850304,,
76561198451517332,,
76561198451999217,,
76561198808905001,,
76561198810082925,,
76561198814114319,,
76561198816236788,,
76561198822528277,,
76561198824845008,,
76561198827938915,,
76561198830049529,,
76561198830337557,,
76561198830981451,,
76561198840967493,,
76561198841288268,,
76561198844453618,,
76561198854261672,,
76561198870780750,,
76561198872115416,,
76561198872594852,,
76561198873326913,,
76561198875810147,,
76561198878942866,,
76561198881918587,,
76561198885208023,,
76561198913792119,,
76561198957387089,,
76561198965784784,,
76561198967914600,,
76561198968637924,,
76561198971114486,,
76561198975811227,,
76561198981302889,,
76561198983323211,,
76561198984424431,,
76561198988417946,,
76561198989359605,,
76561198999015899,,
76561199005277144,,
76561199005756404,,
76561199006207787,,
76561199011047339,,
76561199011562846,,
76561199011637256,,
76561199014737829,,
76561199014740582,,
76561199015194558,,
76561199018407755,,
76561199022377516,,
76561199026597754,,
76561199031709497,,
76561199032203229,,
76561199036356985,,
76561199039052915,,
76561199041634014,,
76561199043518676,,
76561199044666912,,
76561199046867213,,
76561199049381057,,
76561199049627573,,
76561199053966369,,
76561199054539711,,
76561199058602372,,
76561199059893431,,
76561199059912067,,
76561199060447835,,
76561199061921754,,
76561199062480375,,
76561199063724950,,
76561199064408773,,
76561199067582404,,
76561199071817900,,
76561199085197131,,
76561199091824138,,
76561199095833970,,
76561199097076957,,
76561199097731807,,
76561199100596818,,
76561199112214514,,
76561199119816225,,
76561199120017555,,
76561199142844296,,
76561199142965090,,
76561199143637214,,
76561199144214766,,
76561199173896948,,
76561199175183004,,
76561199180506372,,
76561199275818968,,
76561199487834112,,
76561199562266011,,
76561199562438330,,
76561198075599582,,
76561198204394413,,
76561198259471512,,
76561198267198105,,
76561198276315744,,
76561198286728954,,
76561198286935096,,
76561198368649363,,
76561198369047332,,
76561198808582705,,
76561198991509239,,
76561199095912765,,
76561199473930631,,
76561198213273844,,
76561198416259935,,
76561198801974792,,
76561198980057110,,
76561199006583463,,
76561199019607446,,
76561199019838066,,
76561199160076205,,
76561199305230533,,
76561199365847571,,
76561199558820741,,
76561198071880071,,
76561198083292614,,
76561198116366344,,
76561198282686018,,
76561198339890666,,
76561199032853908,,
76561198154665446,,
76561198167872693,,
76561198358793269,,
76561198065024385,,
76561198067989650,,
76561198075988922,,
76561198095293293,,
76561198098993987,,
76561198145646426,,
76561198151188739,,
76561198160842763,,
76561198202929343,,
76561198206847189,,
76561198211028112,,
76561198235179496,,
76561198262141866,,
76561198284255629,,
76561198284634120,,
76561198290836094,,
76561198294164905,,
76561198297619149,,
76561198300666689,,
76561198330392714,,
76561198400622611,,
76561198405179730,,
76561198409776021,,
76561198417582184,,
76561198423489855,,
76561198811308205,,
76561198819931363,,
76561198829055199,,
76561198833343079,,
76561198868420819,,
76561198992528189,,
76561199106034301,,
76561199140804692,,
76561199466162360,,
76561199507100071,,
76561199523964496,,
76561198013428841,,
76561198050357944,,
76561198070563192,,
76561198084209175,,
76561198085757983,,
76561198088295330,,
76561198090102461,,
76561198092386314,,
76561198092993992,,
76561198094966367,,
76561198094972129,,
76561198096693179,,
76561198096790079,,
76561198096819381,,
76561198096829330,,
76561198097636729,,
76561198098091955,,
76561198098192684,,
76561198098352297,,
76561198098781251,,
76561198099173134,,
76561198099420159,,
76561198099676405,,
76561198099829876,,
76561198099835642,,
76561198099988112,,
76561198100052445,,
76561198100537785,,
76561198101398534,,
76561198101698605,,
76561198101802764,,
76561198103124369,,
76561198103706644,,
76561198104055004,,
76561198106063572,,
76561198107712478,,
76561198108169605,,
76561198108178584,,
76561198108193271,,
76561198108276401,,
76561198108775612,,
76561198109825970,,
76561198110273425,,
76561198110281685,,
76561198113872854,,
76561198119017191,,
76561198121108328,,
76561198121571750,,
76561198122193740,,
76561198123135782,,
76561198123667412,,
76561198125582964,,
76561198127769946,,
76561198129116596,,
76561198129596119,,
76561198130186884,,
76561198130457860,,
76561198131098248,,
76561198131476165,,
76561198134861997,,
76561198135291502,,
76561198135808678,,
76561198137287205,,
76561198142214560,,
76561198143566151,,
76561198144695593,,
76561198144867283,,
76561198144907467,,
76561198145035865,,
76561198150984656,,
76561198154741037,,
76561198158257304,,
76561198159653201,,
76561198162991609,,
76561198163985026,,
76561198169938907,,
76561198196053409,,
76561198208927949,,
76561198249971178,,
76561198257745110,,
76561198262097505,,
76561198262369662,,
76561198263270465,,
76561198264006197,,
76561198280200744,,
76561198320175681,,
76561198353563487,,
76561198426210160,,
76561198428814410,,
76561198796826352,,
76561198864164707,,
76561198936400224,,
76561198956246453,,
76561199000426005,,
76561199253017505,,
76561198099451724,,
76561198100665911,,
76561198105028184,,
76561198106424611,,
76561198107011270,,
76561198107319140,,
76561198142357872,,
76561198194622557,,
76561198202602468,,
76561198208350361,,
76561198240612326,,
76561198258129953,,
76561198369904473,,
76561198372287763,,
76561198428039988,,
76561198445663088,,
76561198805092670,,
76561198834172996,,
76561198052897007,,
76561198053930180,,
76561198069089323,,
76561198072532087,,
76561198077471952,,
76561198078324827,,
76561198080156113,,
76561198087509328,,
76561198092280547,,
76561198097306956,,
76561198097912856,,
76561198099310789,,
76561198099511398,,
76561198099677959,,
76561198102079972,,
76561198106891742,,
76561198110547357,,
76561198139727439,,
76561198142493780,,
76561198142764885,,
76561198143712527,,
76561198147355749,,
76561198168714679,,
76561198190211103,,
76561198207314023,,
76561198255395401,,
76561198276884118,,
76561198277553367,,
76561198316394241,,
76561198329160773,,
76561198330057706,,
76561198405887999,,
76561198438479952,,
76561198856946527,,
76561198857729781,,
76561198879200629,,
76561198949461808,,
76561198029434982,,
76561198065005491,,
76561198072629141,,
76561198082786832,,
76561198083278532,,
76561198087082737,,
76561198095925098,,
76561198096464975,,
76561198096507665,,
76561198096721138,,
76561198098367154,,
76561198098450743,,
76561198098850214,,
76561198098931796,,
76561198099105107,,
76561198099516683,,
76561198099567086,,
76561198099976228,,
76561198100759620,,
76561198101246537,,
76561198101298994,,
76561198101955983,,
76561198103165280,,
76561198104101310,,
76561198105765717,,
76561198106331619,,
76561198107101686,,
76561198107978678,,
76561198108067462,,
76561198110153802,,
76561198115553957,,
76561198122070456,,
76561198124084425,,
76561198124693022,,
76561198130066399,,
76561198131065330,,
76561198133223665,,
76561198144850214,,
76561198147782493,,
76561198149856533,,
76561198150926843,,
76561198153363128,,
76561198159302281,,
76561198166665938,,
76561198175165157,,
76561198176515435,,
76561198182621703,,
76561198188440790,,
76561198191298155,,
76561198203469276,,
76561198205242443,,
76561198210105196,,
76561198213617880,,
76561198214552892,,
76561198226584784,,
76561198230626852,,
76561198232283652,,
76561198247002524,,
76561198262923496,,
76561198263518787,,
76561198263581854,,
76561198289252472,,
76561198294557342,,
76561198299916530,,
76561198300688596,,
76561198302129583,,
76561198305043308,,
76561198313396332,,
76561198314678340,,
76561198358133852,,
76561198360353660,,
76561198363170936,,
76561198366901219,,
76561198368460851,,
76561198370220321,,
76561198373085447,,
76561198381369076,,
76561198381920129,,
76561198389349217,,
76561198397026518,,
76561198399344598,,
76561198406481928,,
76561198414301934,,
76561198430022973,,
76561198443862585,,
76561198801549292,,
76561198809843664,,
76561198880140733,,
76561198943416932,,
76561199161758846,,
76561199169892398,,
76561199250727181,,
76561199405636202,,
76561199569305608,,
76561198126886312,,
76561198410093030,,
76561199076720471,,
76561199106147578,,
76561199175736139,,
76561199245779525,,
76561199325256991,,
76561199411842414,,
76561199426560472,,
76561199437910170,,
76561199441019988,,
76561199467532636,,
76561198328091134,,
76561198350740136,,
76561199279941745,,
76561199438909055,,
76561198010496887,,
76561198026733909,,
76561198028078883,,
76561198052223841,,
76561198054357872,,
76561198067084205,,
76561198078025646,,
76561198090273320,,
76561198091678830,,
76561198104828256,,
76561198115693520,,
76561198122991865,,
76561198125013599,,
76561198169413570,,
76561198170195819,,
76561198174488165,,
76561198180585709,,
76561198182869754,,
76561198207496108,,
76561198218223752,,
76561198251870260,,
76561198258537148,,
76561198262512585,,
76561198272845408,,
76561198291338260,,
76561198323475835,,
76561198325524137,,
76561198331696249,,
76561198344705903,,
76561198364916620,,
76561198371084605,,
76561198844172873,,
76561198958216918,,
76561199003628450,,
76561199083750086,,
76561199172597819,,
76561199391829283,,
76561199574768124,,
76561199579832603,,
76561199634750652,,
76561199646588099,,
76561199682165810,,
76561199690393908,,
76561199774766401,,
76561199786619929,,
76561197960782566,,
76561198013017339,,
76561198022684482,,
76561198024548925,,
76561198024572832,,
76561198034728481,,
76561198043823160,,
76561198044105906,,
76561198066687033,,
76561198072515793,,
76561198074350658,,
76561198074423984,,
76561198081100093,,
76561198095340684,,
76561198114104175,,
76561198130402999,,
76561198210930797,,
76561198253263274,,
76561198349159821,,
76561198354621984,,
76561198991328311,,
76561198048546184,,
76561198048629982,,
76561198079021811,,
76561198155731651,,
76561198156859624,,
76561198209744429,,
76561198257448453,,
76561198276985013,,
76561198356682775,,
76561198378692281,,
76561198379354616,,
76561198381468211,,
76561198387891310,,
76561198454871221,,
76561198798249206,,
76561198801360174,,
76561198801897865,,
76561198809453115,,
76561198814945081,,
76561198843706239,,
76561198847455398,,
76561198873293392,,
76561198874726670,,
76561198886183061,,
76561198902093331,,
76561198950811591,,
76561198954099655,,
76561198957502080,,
76561198967193038,,
76561198970289535,,
76561198988361048,,
76561199003927154,,
76561199004414283,,
76561199005960190,,
76561199013180929,,
76561199014024618,,
76561199019776186,,
76561199029306946,,
76561199036388726,,
76561199047029354,,
76561199070997436,,
76561199078501757,,
76561199080507350,,
76561199080984598,,
76561199084195562,,
76561199086232741,,
76561199086939313,,
76561199094135847,,
76561199106246111,,
76561199113554457,,
76561199120051103,,
76561199120481030,,
76561199131031932,,
76561199149150727,,
76561199150346068,,
76561199152348547,,
76561199211693036,,
76561199235161361,,
76561199240610519,,
76561199245484472,,
76561199257115361,,
76561199368843247,,
76561199386604324,,
76561199389921073,,
76561199446661845,,
76561199468841832,,
76561199469394835,,
76561199487184009,,
76561199520452681,,
76561199547075498,,
76561199553145009,,
76561199557711304,,
76561199583209115,,
76561199631837225,,
76561199634488453,,
76561199680670543,,
76561199803619060,,
76561198063792303,,
76561198081916700,,
76561198123450046,,
76561198156114721,,
76561198156293782,,
76561198262524677,,
76561198055915399,,
76561198059234400,,
76561198062905940,,
76561198082783728,,
76561198095880322,,
76561198129459573,,
76561198129541509,,
76561198129948543,,
76561198139833774,,
76561198152148029,,
76561198169013177,,
76561198170264254,,
76561198188250734,,
76561198200708867,,
76561198226093592,,
76561198267647610,,
76561198316602466,,
76561198320809045,,
76561198323848231,,
76561198341136446,,
76561198343194219,,
76561198367049855,,
76561198368162048,,
76561198374591133,,
76561198377889084,,
76561198379175443,,
76561198381161947,,
76561198405738385,,
76561198449988289,,
76561198817704813,,
76561198827170259,,
76561198828665466,,
76561198834310300,,
76561198859013392,,
76561198954771206,,
76561198984939177,,
76561198988381639,,
76561198995686631,,
76561199004597730,,
76561199020213838,,
76561199025463825,,
76561199026483144,,
76561199050777595,,
76561199051922627,,
76561199086588343,,
76561199128476604,,
76561199234625617,,
76561198052108791,,
76561198091328820,,
76561198155272689,,
76561198836013870,,
76561198040490113,,
76561198061474423,,
76561198136705017,,
76561198158731224,,
76561198161777473,,
76561198171788538,,
76561198182920133,,
76561198321035773,,
76561198338734190,,
76561198442436530,,
76561198863349224,,
76561198991189887,,
76561198991414952,,
76561198991601700,,
76561199342888762,,
76561198017235221,,
76561198038721253,,
76561198053509740,,
76561198055839345,,
76561198057524098,,
76561198065455116,,
76561198069331940,,
76561198071819854,,
76561198072870361,,
76561198076264557,,
76561198076329860,,
76561198077986580,,
76561198079038824,,
76561198082275416,,
76561198082766170,,
76561198084327762,,
76561198084445909,,
76561198085627101,,
76561198087975456,,
76561198092685396,,
76561198093023475,,
76561198098871615,,
76561198100547772,,
76561198104321540,,
76561198109613049,,
76561198109651297,,
76561198111470621,,
76561198113649672,,
76561198116186966,,
76561198116694893,,
76561198117892963,,
76561198126542092,,
76561198130672521,,
76561198131883477,,
76561198139344414,,
76561198152189263,,
76561198153973914,,
76561198164298863,,
76561198170811902,,
76561198190325551,,
76561198196938713,,
76561198202154207,,
76561198217444748,,
76561198235051864,,
76561198280610396,,
76561198295788811,,
76561198329878404,,
76561198330419207,,
76561198350181363,,
76561198368604219,,
76561198438633950,,
76561198802059263,,
76561198848709578,,
76561198856947916,,
76561198882040772,,
76561198884949088,,
76561199000645720,,
76561199017814416,,
76561199027935716,,
76561199046493332,,
76561199056624047,,
76561199096381700,,
76561199155458827,,
76561199562115313,,
76561199567755080,,
76561198016852017,,
76561198019805880,,
76561198020165793,,
76561198021216847,,
76561198030470433,,
76561198030633301,,
76561198032347821,,
76561198033555874,,
76561198047056304,,
76561198050754985,,
76561198062937978,,
76561198063113190,,
76561198080132721,,
76561198082178597,,
76561198086489496,,
76561198093797086,,
76561198100867736,,
76561198113544612,,
76561198127985448,,
76561198129239965,,
76561198145191369,,
76561198150186932,,
76561198159825459,,
76561198190417203,,
76561198332375108,,
76561198986801816,,
76561197989715994,,
76561197991765009,,
76561197993244513,,
76561197996234328,,
76561197997060078,,
76561198015401616,,
76561198018033096,,
76561198024634047,,
76561198041212544,,
76561198041704611,,
76561198043164531,,
76561198055570227,,
76561198057564533,,
76561198073498685,,
76561198073564414,,
76561198073956721,,
76561198074387833,,
76561198080050465,,
76561198087650085,,
76561198097591684,,
76561198103323556,,
76561198121958988,,
76561198122304957,,
76561198122856969,,
76561198124193241,,
76561198128284246,,
76561198131724079,,
76561198142061145,,
76561198153506648,,
76561198154025926,,
76561198176353399,,
76561198183833486,,
76561198189286410,,
76561198206206237,,
76561198240529872,,
76561198259690036,,
76561198271621848,,
76561198276796692,,
76561198312332975,,
76561198318633245,,
76561198327352524,,
76561198343490857,,
76561198366739146,,
76561198442174319,,
76561198449930861,,
76561198842374449,,
76561198871093158,,
76561198887275802,,
76561198993572073,,
76561199112291877,,
76561199128584805,,
76561199142625168,,
76561199150507838,,
76561199174581560,,
76561199479338767,,
76561199487153822,,
76561198079142047,,
76561198084847860,,
76561198090096396,,
76561198090866408,,
76561198096753213,,
76561198100569964,,
76561198100722281,,
76561198101477163,,
76561198101818045,,
76561198102058631,,
76561198104281827,,
76561198104960568,,
76561198106251263,,
76561198113180192,,
76561198114356188,,
76561198122364325,,
76561198123373959,,
76561198127074350,,
76561198127932153,,
76561198135716248,,
76561198137297598,,
76561198140261895,,
76561198144266474,,
76561198155701462,,
76561198159993731,,
76561198183297162,,
76561198220648464,,
76561198256311983,,
76561198302037098,,
76561198311406353,,
76561198315063264,,
76561198340505094,,
76561198341464352,,
76561198422845262,,
76561199050014903,,
76561198012809849,,
76561198022867619,,
76561198049554717,,
76561198061852448,,
76561198068468662,,
76561198069305914,,
76561198087342390,,
76561198087343412,,
76561198090655763,,
76561198090662703,,
76561198094278033,,
76561198094917556,,
76561198096234968,,
76561198096477531,,
76561198096747484,,
76561198097198188,,
76561198097923861,,
76561198098244459,,
76561198098282424,,
76561198098997543,,
76561198099070343,,
76561198099745163,,
76561198099928982,,
76561198100294849,,
76561198100636396,,
76561198100863422,,
76561198100889108,,
76561198102923503,,
76561198104274917,,
76561198105115739,,
76561198105162248,,
76561198106004242,,
76561198108990065,,
76561198109592046,,
76561198109743753,,
76561198115676402,,
76561198116320146,,
76561198118050952,,
76561198120820287,,
76561198131848823,,
76561198132714481,,
76561198136877622,,
76561198139304270,,
76561198140633969,,
76561198145846061,,
76561198149712496,,
76561198151859133,,
76561198155201463,,
76561198166337668,,
76561198168208154,,
76561198183305397,,
76561198190381429,,
76561198200442966,,
76561198202476618,,
76561198204312523,,
76561198210194529,,
76561198211338752,,
76561198212251048,,
76561198219692232,,
76561198245576248,,
76561198251249308,,
76561198251770018,,
76561198253671166,,
76561198256620540,,
76561198259006933,,
76561198260024055,,
76561198267790778,,
76561198280536323,,
76561198286276852,,
76561198286565114,,
76561198289770305,,
76561198300958908,,
76561198307483231,,
76561198311941343,,
76561198317939052,,
76561198318787432,,
76561198324222702,,
76561198326741606,,
76561198329695328,,
76561198333632848,,
76561198339116951,,
76561198344713996,,
76561198347388128,,
76561198351794296,,
76561198357616486,,
76561198358206248,,
76561198358277977,,
76561198359158695,,
76561198362456701,,
76561198368232311,,
76561198376004224,,
76561198386478842,,
76561198390029992,,
76561198400797795,,
76561198409900359,,
76561198415270357,,
76561198418890162,,
76561198442293040,,
76561198844738675,,
76561198938853156,,
76561198998437012,,
76561199250637902,,
76561199478574300,,
76561199508571207,,
76561199567383129,,
76561198049433014,,
76561198062038530,,
76561198064890451,,
76561198069233549,,
76561198069475853,,
76561198071264558,,
76561198073552637,,
76561198074989614,,
76561198083961898,,
76561198087158984,,
76561198087861500,,
76561198088110462,,
76561198088469780,,
76561198089411414,,
76561198089763664,,
76561198093993436,,
76561198097367269,,
76561198098391907,,
76561198098663623,,
76561198098982661,,
76561198100014206,,
76561198100160942,,
76561198100533339,,
76561198103684544,,
76561198105326739,,
