steam_id,stat_build_foundationCount,stat_build_paintCount,stat_build_removeCount,stat_player_anglerFishKills,stat_player_bearKills,stat_player_birdKills,stat_player_boarKills,stat_player_botKills,stat_player_capturedAnimals,stat_player_captures_bee,stat_player_deaths,stat_player_excevations_treasure,stat_player_fireworks_launched,stat_player_hookCount,stat_player_instrumentNotes_played,stat_player_pufferKills,stat_player_ratKills,stat_player_sharkKills,stat_player_stoneBirdKills,stat_player_token_spend_tangaroa,stat_player_zipline_distance,stat_player_zipline_distanceOneGo,stat_shark_bitePlayer,stat_test_2,stat_test_3,stat_test_4,stat_test_5
76561198203659577,212.0,,207.0,4.0,16.0,18.0,7.0,19.0,,10.0,86.0,26.0,10.0,1112.0,,4.0,56.0,14.0,2.0,13.0,435.0,73.0,,1.0,1.0,1.0,
76561198203759087,11.0,,24.0,,,,2.0,,6.0,,3.0,,1089.0,161.0,,,,1.0,,,,,,,1.0,,
76561198203778525,149.0,,105.0,,,14.0,6.0,,,,36.0,,,1171.0,,,,33.0,,,,,,,,,
76561198204115851,215.0,,31.0,,,26.0,3.0,,2.0,,9.0,,,765.0,,3.0,28.0,24.0,1.0,,,,,1.0,,,
76561198204758163,20.0,,4.0,,,2.0,1.0,,,,2.0,,,271.0,,,,1.0,,,,,,,,,
76561198205316407,1171.0,1000.0,183.0,10.0,61.0,82.0,57.0,20.0,55.0,33.0,47.0,50.0,,6315.0,,59.0,66.0,85.0,51.0,,1602.0,23.0,,1.0,1.0,,
76561198205457419,12.0,,1.0,,,,3.0,,,,23.0,,,461.0,,,,2.0,,,,,,,,,
76561198205634753,924.0,,414.0,,,1.0,11.0,,7.0,,5.0,,,2443.0,,8.0,,70.0,6.0,,,,,1.0,,,
76561198206135923,1332.0,,351.0,,3.0,2.0,4.0,,,,8.0,,,676.0,,1.0,8.0,14.0,1.0,,,,,1.0,,,
76561198206597243,83.0,,35.0,,,,,,,,7.0,,,275.0,,,,2.0,,,,,,,,,
76561198207880152,59.0,,67.0,,,1.0,,,,,3.0,,,880.0,,,,8.0,,,,,39.0,,,,
76561198208362573,22.0,,1.0,,,2.0,1.0,,,,9.0,,,716.0,,,,5.0,,,,,,,,,
76561198209144945,58.0,,4.0,,,5.0,2.0,3.0,,,10.0,,,158.0,,,,6.0,,,,,,,,,
76561198209548669,197.0,,90.0,,,2.0,,,,,10.0,,,807.0,,,,9.0,,,,,51.0,,,,
76561198210379304,433.0,,75.0,,,37.0,10.0,,3.0,,16.0,,,3353.0,,7.0,,37.0,,,,,,,,,
76561198212475869,35.0,,20.0,,,,,,,,28.0,,,464.0,,,,4.0,,,,,,,,,
76561198213633283,4.0,,32.0,,,,,,,,11.0,,,388.0,,,,3.0,,,,,,,,,
76561198214294669,1002.0,1022.0,246.0,16.0,44.0,145.0,8.0,27.0,13.0,20.0,14.0,3.0,50.0,1160.0,,30.0,64.0,93.0,3.0,129.0,936.0,85.0,,1.0,1.0,1.0,1.0
76561198214386871,208.0,,77.0,5.0,19.0,64.0,12.0,25.0,5.0,8.0,6.0,21.0,,71.0,,12.0,32.0,11.0,6.0,10.0,504.0,85.0,,1.0,1.0,1.0,1.0
76561198216624443,101.0,,11.0,,,,,,,,6.0,,,750.0,,,,7.0,,,,,77.0,,,,
76561198217068344,2.0,,1.0,,,7.0,,,,,6.0,,,289.0,,,,5.0,,,,,,,,,
76561198218932429,719.0,585.0,238.0,,30.0,163.0,12.0,31.0,8.0,23.0,19.0,20.0,10.0,2186.0,,20.0,55.0,71.0,3.0,40.0,545.0,39.0,58.0,1.0,1.0,1.0,
76561198220246144,22.0,,1.0,,,,,,,,,,,85.0,,,,,,,,,,,,,
76561198220517677,67.0,,9.0,,,20.0,2.0,,2.0,,,,,199.0,,8.0,14.0,11.0,,,,,,1.0,,,
76561198227092212,196.0,,61.0,,,12.0,,,,,132.0,,,509.0,,,,20.0,,,,,222.0,,,,
76561198229029412,14.0,,2.0,,,3.0,1.0,,,,6.0,,,112.0,,,,2.0,,,,,,,,,
76561198229174632,48.0,,35.0,,,2.0,,,,,,,,497.0,,,,8.0,,,,,,,,,
76561198231326116,232.0,161.0,32.0,,9.0,31.0,4.0,,,,13.0,,,958.0,,1.0,12.0,17.0,1.0,,,,,,,,
76561198231623832,,,2.0,5.0,3.0,,2.0,16.0,,,6.0,1.0,1.0,6.0,,,9.0,3.0,,17.0,,,,,,1.0,1.0
76561198232158848,135.0,,120.0,7.0,24.0,10.0,2.0,23.0,2.0,4.0,12.0,9.0,,366.0,,2.0,35.0,20.0,2.0,34.0,956.0,86.0,,,,,1.0
76561198232620456,84.0,,117.0,,2.0,56.0,4.0,,,,12.0,,,636.0,,,16.0,30.0,,,,,19.0,,,,
76561198235779926,478.0,5.0,295.0,5.0,19.0,22.0,6.0,10.0,,4.0,64.0,10.0,,536.0,,4.0,43.0,49.0,1.0,28.0,805.0,86.0,125.0,1.0,,,1.0
76561198236038898,45.0,,1.0,,,4.0,4.0,,,,6.0,,,310.0,,,,3.0,,,,,,,,,
76561198236215100,,,5.0,,3.0,26.0,1.0,,,,8.0,2.0,,362.0,,,20.0,20.0,,,,,,,,,
76561198239932258,120.0,,9.0,,,3.0,4.0,,,,6.0,,,430.0,,,12.0,9.0,,,,,,1.0,,,
76561198242100332,9.0,,51.0,,,4.0,5.0,,,,,,,786.0,,,,11.0,,,,,,1.0,,,
76561198242449486,10.0,,2.0,,,,,,,,7.0,,,279.0,,,,2.0,,,,,,,,,
76561198244548280,115.0,,12.0,,2.0,8.0,,,1.0,,7.0,,,515.0,,,,10.0,,,47.0,22.0,98.0,,,,
76561198245516976,40.0,,19.0,2.0,8.0,74.0,8.0,11.0,5.0,4.0,13.0,9.0,,571.0,554.0,13.0,30.0,37.0,5.0,21.0,257.0,64.0,,1.0,1.0,1.0,
76561198245794070,138.0,,64.0,,13.0,13.0,10.0,,3.0,5.0,6.0,,,706.0,,8.0,14.0,41.0,2.0,,,,,1.0,1.0,,
76561198245974110,162.0,,47.0,,,6.0,2.0,,,,9.0,,,1186.0,,,15.0,30.0,,,,,19.0,1.0,,,
76561198246652516,73.0,,42.0,,,20.0,7.0,,1.0,,5.0,,,108.0,,6.0,,8.0,1.0,,,,,,,,
76561198248056730,122.0,,7.0,,,,,,,,1.0,,,723.0,,,,2.0,,,,,,,,,
76561198248183538,183.0,,12.0,,,,,,,,13.0,,,989.0,,,,7.0,,,,,124.0,,,,
76561198250257098,90.0,,30.0,,,10.0,1.0,,,,5.0,,,407.0,,,,8.0,,,,,12.0,,,,
76561198251951496,3.0,,1.0,,,1.0,2.0,,,,,,,142.0,,,,1.0,,,,,,,,,
76561198252316882,18.0,,5.0,,,4.0,,,,,7.0,,,227.0,,,,3.0,,,,,,,,,
76561198252958563,14.0,,5.0,,,1.0,,,,,6.0,,,236.0,,,,2.0,,,,,,,,,
76561198252982243,51.0,,,,,1.0,1.0,,,,,,,267.0,,,,1.0,,,,,,,,,
76561198253968928,658.0,,350.0,,7.0,34.0,10.0,,1.0,,28.0,,,196.0,,4.0,18.0,18.0,,,,,,1.0,,,
76561198254239818,148.0,,34.0,,,,4.0,,,,2.0,,,213.0,,,,2.0,,,,,,1.0,,,
76561198254642872,8.0,,,,,,5.0,,,,4.0,,,480.0,,,,18.0,1.0,,,,,1.0,,,
76561198255244592,243.0,,122.0,,14.0,27.0,10.0,,3.0,8.0,38.0,,,1780.0,,,27.0,32.0,,,,,,1.0,,,
76561198256359312,260.0,,65.0,,27.0,31.0,7.0,10.0,8.0,11.0,34.0,2.0,,1292.0,,16.0,43.0,50.0,1.0,10.0,133.0,24.0,,1.0,1.0,,
76561198256523518,23.0,,2.0,,,1.0,,,,,10.0,,,434.0,,,,7.0,,,,,,,,,
76561198257331152,10.0,,,,,4.0,,,,,3.0,,,87.0,,,,6.0,,,,,,,,,
76561198257649103,26.0,,4.0,,,,,,,,6.0,,,152.0,,,,3.0,,,,,,,,,
76561198257898319,175.0,,189.0,5.0,7.0,,1.0,12.0,,,,,723.0,28.0,,,23.0,19.0,1.0,,474.0,92.0,,1.0,1.0,1.0,1.0
76561198257996667,55.0,,40.0,,,2.0,3.0,,,,7.0,,,308.0,,,,3.0,,,,,,,,,
76561198258134118,25.0,50.0,44.0,,7.0,1.0,2.0,,,,15.0,,,926.0,,,14.0,24.0,1.0,,,,,,,,
76561198258156179,82.0,,22.0,,,6.0,4.0,,,,17.0,,,531.0,,,21.0,13.0,,,,,,1.0,,,
76561198258825859,61.0,,47.0,8.0,19.0,17.0,9.0,14.0,9.0,18.0,16.0,17.0,,301.0,1100.0,16.0,31.0,43.0,4.0,44.0,444.0,76.0,,1.0,1.0,1.0,1.0
76561198260018953,87.0,,158.0,,22.0,25.0,5.0,21.0,2.0,7.0,61.0,3.0,230.0,18.0,,4.0,45.0,34.0,2.0,17.0,325.0,60.0,,,,,
76561198261247494,124.0,,10.0,,,,2.0,,,,5.0,,,401.0,,,,6.0,,,,,,,,,
76561198261801962,227.0,32.0,112.0,,11.0,8.0,7.0,,7.0,2.0,1.0,,,260.0,,1.0,15.0,8.0,1.0,,,,,,,,
76561198262636655,21.0,,2.0,,,,,,,,2.0,,,238.0,,,,1.0,,,,,,,,,
76561198262945740,170.0,247.0,207.0,,14.0,131.0,13.0,13.0,13.0,13.0,56.0,4.0,,1275.0,388.0,36.0,28.0,83.0,11.0,20.0,217.0,36.0,146.0,1.0,1.0,1.0,
76561198263041093,447.0,122.0,156.0,,,20.0,4.0,,2.0,,26.0,,,1596.0,,4.0,15.0,39.0,2.0,,,,60.0,,,,
76561198263265325,42.0,,26.0,,,,1.0,,,,1.0,,,204.0,,,,3.0,,,,,,,,,
76561198263580306,654.0,,317.0,,7.0,11.0,9.0,13.0,2.0,4.0,62.0,,21.0,1000.0,490.0,20.0,55.0,26.0,3.0,18.0,173.0,35.0,,,,,
76561198263959332,239.0,,39.0,,,,5.0,,,,33.0,,,629.0,,1.0,21.0,4.0,,,,,,,,,
76561198264850016,673.0,,107.0,,9.0,15.0,9.0,,5.0,,24.0,,,1361.0,,2.0,40.0,30.0,,,,,,,,,
76561198267560221,57.0,,163.0,7.0,16.0,35.0,16.0,23.0,21.0,10.0,23.0,14.0,365.0,252.0,85.0,24.0,35.0,69.0,8.0,26.0,138.0,70.0,,,,,1.0
76561198268689590,46.0,,31.0,,5.0,1.0,,,,7.0,14.0,,,205.0,,,12.0,4.0,,,85.0,26.0,,,,,
76561198268842317,,,1.0,,6.0,1.0,,,,,1.0,,,84.0,,,10.0,2.0,,,,,,,1.0,,
76561198268890159,61.0,,31.0,8.0,21.0,10.0,6.0,7.0,4.0,14.0,4.0,6.0,,310.0,420.0,8.0,27.0,13.0,1.0,33.0,713.0,88.0,,1.0,1.0,1.0,1.0
76561198268898812,36.0,,2.0,,,,,,,,15.0,,,127.0,,,,,,,,,,,,,
76561198269186149,227.0,,86.0,8.0,21.0,2.0,5.0,22.0,2.0,6.0,19.0,,,1498.0,150.0,6.0,38.0,37.0,3.0,41.0,680.0,90.0,,1.0,1.0,1.0,1.0
76561198273378781,,,2.0,,22.0,5.0,,,,8.0,3.0,1.0,,46.0,,9.0,13.0,1.0,,,161.0,24.0,,,,,
76561198274690744,38.0,,106.0,,15.0,7.0,3.0,,,2.0,12.0,,,392.0,,1.0,26.0,27.0,2.0,,,,,1.0,,,
76561198274933243,594.0,9.0,1119.0,9.0,43.0,44.0,12.0,11.0,10.0,14.0,32.0,22.0,,1489.0,136.0,31.0,70.0,54.0,9.0,35.0,807.0,90.0,,1.0,1.0,1.0,1.0
76561198275534646,9.0,,,,7.0,6.0,,,,,4.0,,,97.0,,,3.0,4.0,,,,,,,,,
76561198275618224,270.0,210.0,358.0,,,19.0,4.0,,2.0,,18.0,,,1937.0,,3.0,,36.0,,,,,80.0,,,,
76561198276765915,15.0,,,,,,,,,,,,,167.0,,,,,,,,,,,,,
76561198276806095,,,5.0,,6.0,6.0,6.0,,1.0,,9.0,,,158.0,,2.0,10.0,11.0,,,,,,,,,
76561198277975950,9.0,,10.0,,,3.0,,,,,,,,55.0,,,,,,,,,,,,,
76561198278554113,112.0,,122.0,,6.0,30.0,5.0,,1.0,5.0,2.0,,,418.0,,3.0,15.0,14.0,1.0,,,,,1.0,1.0,,
76561198278647154,387.0,,180.0,6.0,19.0,32.0,5.0,6.0,2.0,7.0,37.0,20.0,22.0,1632.0,413.0,4.0,25.0,32.0,,41.0,794.0,79.0,,,,,1.0
76561198278924122,1658.0,,2104.0,13.0,49.0,10.0,7.0,35.0,13.0,20.0,329.0,16.0,,1432.0,26.0,40.0,70.0,21.0,2.0,42.0,1049.0,67.0,,1.0,1.0,1.0,1.0
76561198279341816,72.0,,12.0,,,22.0,1.0,,,,31.0,,,765.0,,,,29.0,,,,,,,,,
76561198280032545,368.0,33.0,534.0,8.0,29.0,27.0,13.0,15.0,9.0,24.0,35.0,24.0,,205.0,1085.0,26.0,33.0,51.0,4.0,48.0,625.0,81.0,,1.0,1.0,1.0,1.0
76561198281602618,5.0,,226.0,,,8.0,,,,,4.0,1.0,22664.0,,931.0,,,3.0,,,163.0,87.0,,,,,
76561198281648193,135.0,,166.0,,,3.0,5.0,,,,9.0,,,329.0,,,16.0,12.0,,,,,,1.0,,,
76561198282347084,449.0,,255.0,,8.0,17.0,8.0,,,4.0,7.0,,,1430.0,,1.0,16.0,21.0,1.0,,,,,1.0,,,
76561198282421948,1850.0,3303.0,2715.0,10.0,61.0,194.0,40.0,21.0,27.0,56.0,38.0,31.0,104.0,4344.0,1370.0,72.0,72.0,161.0,18.0,68.0,2189.0,91.0,103.0,1.0,1.0,1.0,1.0
76561198282747386,518.0,,345.0,,,1.0,12.0,,7.0,,1.0,,,961.0,,19.0,15.0,21.0,6.0,,,,,1.0,,,
76561198283025714,,,2.0,,,,,,,,1.0,,,85.0,,,,3.0,,,,,,,,,
76561198283694936,37.0,,1.0,,,,,,,,14.0,,,91.0,,,,,,,,,,,,,
76561198284151368,65.0,,,,,,,,,,14.0,,,222.0,,,,1.0,,,,,,,,,
76561198284565302,34.0,,50.0,,,1.0,6.0,,,,5.0,,,382.0,,,,4.0,,,,,,,,,
76561198286381535,128.0,,73.0,,13.0,8.0,2.0,,4.0,,5.0,,,276.0,,3.0,8.0,14.0,2.0,,,,,,,,
76561198286861535,111.0,,238.0,,25.0,91.0,24.0,,9.0,8.0,38.0,,,78.0,,,15.0,67.0,3.0,,,,,1.0,1.0,,
76561198286871151,,,,,,,,,,,1.0,,,20.0,,,,,,,,,1.0,,,,
76561198288414820,,,,,,,,,,,2.0,,,34.0,,,,,,,,,2.0,,,,
76561198289126227,18.0,,2.0,,,,,,,,1.0,,,140.0,,,,1.0,,,,,,,,,
76561198289149967,418.0,79.0,1004.0,10.0,46.0,69.0,12.0,53.0,3.0,14.0,33.0,8.0,,970.0,715.0,15.0,126.0,55.0,1.0,109.0,842.0,81.0,,1.0,1.0,1.0,1.0
76561198289379300,4.0,,1.0,,,,2.0,,,,4.0,,,152.0,,,,1.0,,,,,,,,,
76561198289738344,21.0,,,,,2.0,2.0,,,,1.0,,,106.0,,,,4.0,,,,,,,,,
76561198289886574,82.0,13.0,34.0,,,8.0,,,,,4.0,,,468.0,,,,12.0,,,,,4.0,,,,
76561198290523867,258.0,111.0,59.0,,,,8.0,,20.0,,7.0,,,75.0,,10.0,,9.0,,,,,,,,,
76561198291059123,94.0,,16.0,,,2.0,3.0,,,,8.0,,,364.0,,,,7.0,,,,,,,,,
76561198292542554,4.0,,5.0,,,5.0,5.0,,,,9.0,,,275.0,,3.0,16.0,7.0,,,,,,,,,
76561198293335344,156.0,,38.0,,,6.0,6.0,,,,6.0,,,899.0,,,7.0,15.0,,,,,,,,,
76561198293398527,759.0,8.0,1169.0,,,35.0,6.0,,,,13.0,,10.0,505.0,,2.0,12.0,42.0,2.0,,,,,1.0,,,
76561198293960035,1000.0,1000.0,100.0,10.0,50.0,50.0,50.0,20.0,50.0,25.0,25.0,50.0,,5000.0,,50.0,50.0,50.0,50.0,,1500.0,,,1.0,,,
76561198295182263,,,,,1.0,,,,,,1.0,,,10.0,,,,1.0,,,,,,,,,
76561198295714644,39.0,238.0,22.0,,15.0,10.0,3.0,17.0,,3.0,8.0,3.0,,307.0,,20.0,36.0,18.0,2.0,5.0,98.0,23.0,,,,,
76561198295742851,18.0,,,,,3.0,,,,,,,,195.0,,,,1.0,,,,,,,,,
76561198296021192,179.0,,73.0,,,,2.0,,,,13.0,,1.0,1086.0,,,,3.0,,,,,,,,,
76561198296124835,13.0,,1.0,,4.0,1.0,,,3.0,3.0,4.0,,134.0,67.0,,14.0,13.0,13.0,5.0,,60.0,23.0,,,,,
76561198297531042,1210.0,37.0,705.0,7.0,23.0,61.0,5.0,15.0,5.0,12.0,24.0,5.0,,1117.0,,13.0,37.0,57.0,,7.0,467.0,80.0,,1.0,1.0,1.0,1.0
76561198298894678,770.0,113.0,1727.0,4.0,24.0,21.0,4.0,10.0,3.0,12.0,10.0,1.0,,3255.0,46.0,12.0,60.0,88.0,4.0,26.0,175.0,77.0,,1.0,1.0,,1.0
76561198298898155,940.0,332.0,2417.0,4.0,17.0,5.0,3.0,14.0,9.0,8.0,24.0,,15.0,1350.0,,10.0,61.0,15.0,2.0,2.0,1643.0,113.0,38.0,1.0,1.0,1.0,
76561198298950448,398.0,,135.0,,,30.0,,,,,6.0,,,1717.0,,,,20.0,,,,,,,,,
76561198299808536,456.0,,225.0,5.0,12.0,5.0,1.0,9.0,1.0,,17.0,11.0,,567.0,,5.0,55.0,45.0,1.0,18.0,589.0,82.0,75.0,1.0,1.0,1.0,1.0
76561198301439985,23.0,,22.0,,8.0,,8.0,6.0,4.0,9.0,8.0,,,223.0,,6.0,28.0,9.0,,17.0,177.0,31.0,,1.0,1.0,1.0,
76561198301511923,31.0,,11.0,,,,,,,,,,,128.0,,,,1.0,,,,,,,,,
76561198301750218,4.0,,,,,7.0,3.0,,,,29.0,,,45.0,,,14.0,11.0,,,,,,,,,
76561198302075381,6.0,,,,,18.0,4.0,,6.0,,5.0,,,366.0,,8.0,,9.0,,,,,,,,,
76561198302998512,761.0,118.0,482.0,9.0,66.0,65.0,11.0,30.0,10.0,23.0,44.0,30.0,18.0,1154.0,136.0,25.0,76.0,82.0,2.0,45.0,688.0,71.0,,1.0,1.0,1.0,1.0
76561198303332116,818.0,,234.0,,10.0,13.0,4.0,,3.0,,8.0,1.0,,225.0,,1.0,18.0,14.0,1.0,,,,,1.0,1.0,,
76561198303519871,102.0,,95.0,,,29.0,7.0,,2.0,,1.0,,,584.0,,7.0,15.0,17.0,,,,,,1.0,,,
76561198304696569,239.0,,162.0,,15.0,1.0,,18.0,4.0,,9.0,,,242.0,171.0,5.0,52.0,10.0,1.0,16.0,346.0,37.0,,1.0,1.0,1.0,
76561198305420513,208.0,,212.0,,,4.0,3.0,,,,9.0,,,585.0,,,22.0,19.0,,,,,,1.0,,,
76561198305900125,42.0,,32.0,,,,,,,,,,,245.0,,,,1.0,,,,,,,,,
76561198306497987,98.0,,26.0,,,2.0,7.0,,,,7.0,,,788.0,221.0,,,7.0,2.0,,,,,,,,
76561198306770473,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,
76561198307380468,15.0,,2.0,,2.0,3.0,,8.0,,,7.0,5.0,15.0,103.0,75.0,6.0,6.0,14.0,1.0,19.0,56.0,37.0,,,,,
76561198307591939,627.0,11.0,192.0,,,14.0,1.0,,,,31.0,,,2305.0,,,,41.0,,,,,353.0,,,,
76561198307675942,142.0,,28.0,6.0,50.0,25.0,7.0,15.0,4.0,5.0,38.0,10.0,,780.0,,13.0,49.0,55.0,3.0,39.0,630.0,89.0,,,,,1.0
76561198308129081,142.0,,60.0,,15.0,20.0,1.0,20.0,,1.0,11.0,,,1220.0,68.0,4.0,39.0,18.0,1.0,18.0,243.0,28.0,,,,,
76561198308429094,374.0,,234.0,,7.0,17.0,5.0,,5.0,6.0,9.0,,,110.0,,8.0,9.0,11.0,,,,,,1.0,,,
76561198308434095,3333.0,84.0,1690.0,5.0,43.0,59.0,27.0,13.0,25.0,25.0,35.0,6.0,12.0,3217.0,,57.0,73.0,116.0,24.0,34.0,1009.0,80.0,,1.0,1.0,,1.0
76561198309613456,77.0,,22.0,,,10.0,,,,,25.0,,,384.0,,,,5.0,,,,,,,,,
76561198311094240,245.0,,68.0,12.0,28.0,62.0,17.0,24.0,6.0,18.0,13.0,11.0,,1256.0,518.0,8.0,49.0,55.0,4.0,45.0,926.0,85.0,,1.0,1.0,1.0,1.0
76561198311565357,323.0,,369.0,,10.0,2.0,7.0,6.0,4.0,9.0,13.0,,,569.0,148.0,11.0,30.0,14.0,1.0,17.0,198.0,29.0,,1.0,1.0,1.0,
76561198311635174,9.0,,,,,15.0,1.0,,,,2.0,,,316.0,,,,19.0,,,,,,,,,
76561198312951479,188.0,,41.0,,18.0,25.0,6.0,,5.0,8.0,34.0,,,784.0,,6.0,8.0,28.0,3.0,,,,,1.0,1.0,,
76561198313083609,20.0,,,6.0,5.0,27.0,7.0,13.0,2.0,2.0,12.0,1.0,,639.0,,4.0,27.0,24.0,1.0,20.0,534.0,83.0,,1.0,,1.0,1.0
76561198313329393,1118.0,437.0,1335.0,5.0,31.0,24.0,14.0,10.0,15.0,15.0,3.0,31.0,10.0,673.0,15.0,19.0,54.0,55.0,3.0,26.0,838.0,77.0,,1.0,1.0,1.0,1.0
76561198313948109,261.0,,63.0,,,8.0,5.0,,,,25.0,,,1393.0,,,14.0,15.0,1.0,,,,,1.0,,,
76561198313948112,461.0,8.0,533.0,,6.0,13.0,7.0,99.0,2.0,3.0,4.0,,2413.0,222.0,,2.0,55.0,29.0,1.0,8.0,724.0,64.0,,1.0,1.0,1.0,
76561198313973809,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
76561198314735982,64.0,,,,,,1.0,,,,,,,351.0,,,,1.0,,,,,,,,,
76561198315915134,68.0,,1.0,,,3.0,,,,,2.0,,,90.0,,,,1.0,,,,,,,,,
76561198316067059,61.0,49.0,4.0,,,,,,,,31.0,,,518.0,,,,10.0,,,,,,,,,
76561198316623329,40.0,,39.0,,,,3.0,,,,1.0,,,201.0,,,,,,,,,,,,,
76561198317039026,1190.0,,1416.0,2.0,23.0,20.0,2.0,18.0,2.0,12.0,20.0,7.0,,987.0,143.0,7.0,33.0,49.0,1.0,53.0,487.0,77.0,,1.0,1.0,1.0,1.0
76561198318312863,1000.0,1000.0,100.0,10.0,50.0,50.0,50.0,20.0,50.0,25.0,25.0,50.0,,5000.0,,50.0,50.0,50.0,50.0,,1500.0,,,,,,
76561198318586622,134.0,,179.0,,4.0,22.0,1.0,,3.0,8.0,34.0,2.0,,804.0,,6.0,,4.0,1.0,,,,,,,,
76561198318759086,178.0,,28.0,,,,1.0,,,,2.0,,,348.0,,,,2.0,,,,,,,,,
76561198319369578,207.0,,70.0,,1.0,3.0,4.0,5.0,4.0,9.0,2.0,4.0,,314.0,,14.0,8.0,,1.0,22.0,198.0,37.0,,1.0,1.0,1.0,
76561198319637424,28.0,,5.0,,,4.0,2.0,,,,25.0,,,511.0,,,,2.0,,,,,,,,,
76561198320140157,33.0,,1.0,,,,,,,,1.0,,,133.0,,,,,,,,,,,,,
76561198320587352,127.0,,20.0,,,,2.0,,,,34.0,,,802.0,,,,2.0,,,,,,,,,
76561198321863242,13.0,,1.0,,,2.0,1.0,,,,3.0,,28.0,96.0,,,8.0,1.0,,,,,,,,,
76561198322259100,59.0,,113.0,,6.0,33.0,7.0,,,,17.0,,,407.0,,,8.0,15.0,,,,,,,,,
76561198322513801,772.0,,1163.0,7.0,17.0,4.0,3.0,7.0,4.0,5.0,15.0,1.0,9.0,537.0,,2.0,28.0,31.0,2.0,12.0,347.0,90.0,,1.0,1.0,1.0,1.0
76561198322893528,143.0,16.0,39.0,1.0,18.0,2.0,4.0,2.0,,,17.0,,30.0,932.0,,,20.0,18.0,2.0,21.0,366.0,76.0,,1.0,1.0,1.0,1.0
76561198322906198,21.0,,3.0,,,,,,,,41.0,,,12.0,,,,,,,,,,,,,
76561198323030622,85.0,,15.0,,,3.0,1.0,,,,8.0,,,667.0,,,32.0,2.0,,,,,,1.0,,,
76561198323750688,10.0,,,,,,,,,,,,,102.0,,,,,,,,,,,,,
76561198324795107,98.0,,2.0,,,12.0,1.0,,,,2.0,,,431.0,,2.0,,5.0,1.0,,,,,,,,
76561198324815988,2283.0,44.0,1639.0,,4.0,39.0,8.0,,3.0,3.0,21.0,2.0,,470.0,,7.0,20.0,39.0,3.0,,349.0,30.0,23.0,1.0,1.0,,
76561198325274677,102.0,,75.0,,,,,,,,6.0,,,712.0,,,,,,,,,,,,,
76561198325674179,470.0,,453.0,13.0,22.0,53.0,3.0,49.0,8.0,8.0,5.0,8.0,,236.0,,15.0,46.0,32.0,2.0,46.0,813.0,84.0,,1.0,1.0,1.0,1.0
76561198325927702,268.0,38.0,122.0,,2.0,7.0,4.0,,3.0,,7.0,,,440.0,,,14.0,7.0,,,,,,,,,
76561198326027851,145.0,,9.0,,,2.0,3.0,,,,11.0,,,827.0,,,18.0,12.0,,,,,,,,,
76561198326112337,116.0,,1.0,,,,1.0,,,,15.0,,,562.0,,,,13.0,,,,,,,,,
76561198329546333,174.0,,22.0,,,,,,,,9.0,,,1038.0,,,,10.0,,,,,92.0,,,,
76561198329627961,6.0,,,,,,,,,,2.0,,,36.0,,,,,,,,,,,,,
76561198330110210,288.0,,56.0,,,15.0,7.0,,,,3.0,,,2428.0,,,,22.0,,,,,,,,,
76561198330782228,9.0,,1.0,,,,,,,,9.0,,,41.0,,,,,,,,,,,,,
76561198330964806,91.0,7.0,196.0,5.0,20.0,20.0,4.0,6.0,1.0,6.0,9.0,12.0,,165.0,,3.0,39.0,16.0,2.0,29.0,749.0,89.0,,1.0,1.0,1.0,1.0
76561198331962611,,,,,,,5.0,,,,4.0,,,262.0,,,,5.0,,,,,,1.0,,,
76561198332068734,41.0,,7.0,,,1.0,,,,,1.0,,,507.0,,,,3.0,,,,,,,,,
76561198333072243,143.0,,22.0,,,10.0,8.0,,,,8.0,,,841.0,,4.0,,9.0,1.0,,,,,,,,
76561198334041878,857.0,20.0,155.0,,24.0,76.0,5.0,5.0,5.0,16.0,27.0,,,1167.0,,20.0,49.0,48.0,5.0,,185.0,36.0,,1.0,1.0,,
76561198334899377,480.0,200.0,197.0,,18.0,26.0,5.0,,3.0,,122.0,,,1475.0,,10.0,32.0,68.0,3.0,,,,,,,,
76561198335579648,930.0,958.0,1756.0,,,41.0,14.0,,57.0,,141.0,,,376.0,,17.0,,45.0,3.0,,,,265.0,,,,
76561198335777244,262.0,,33.0,,,3.0,1.0,,,,8.0,,,1012.0,,,11.0,16.0,,,,,,1.0,,,
76561198335842226,6.0,,2.0,,,,,,,,7.0,,,91.0,,,,,,,,,3.0,,,,
76561198336140366,59.0,,13.0,,,4.0,3.0,,,,2.0,,,272.0,,,,3.0,,,,,,,,,
76561198336217889,29.0,,11.0,,,1.0,,,,,16.0,,,117.0,,,,5.0,,,,,,,,,
76561198337429278,2554.0,5646.0,7828.0,8.0,64.0,70.0,54.0,33.0,50.0,31.0,36.0,91.0,736.0,7501.0,111.0,85.0,106.0,135.0,61.0,596.0,2807.0,167.0,,1.0,1.0,1.0,
76561198337739289,316.0,,46.0,,,10.0,3.0,,,,5.0,,,501.0,,,,7.0,,,,,,,,,
76561198337865008,48.0,,17.0,,3.0,20.0,7.0,,,,5.0,,,329.0,,,12.0,11.0,1.0,,,,,1.0,,,
76561198338547665,27.0,,14.0,,,,1.0,,,,2.0,,,251.0,,,,3.0,,,,,,,,,
