steam_id,BIOFUEL_STAT,COWS_STAT,CRAFTING_OPENED,CROPS_HARVESTED_STAT,CROPS_WATERED_STAT,CUPBOARD_OPENED,GIANT_CUCUMBER_STAT,GIANT_GOLDEN_PUMPKIN_STAT,GIANT_PUMPKIN_STAT,GIANT_TOMATO_STAT,INVENTORY_OPENED,ITEM_EXAMINED,InstrumentFullKeyboardMode,InstrumentNotesPlayed,InstrumentNotesPlayedBinds,MAP_OPENED,ORE_HIT,PIGS_STAT,POOP_COLLECTED_STAT,SPARE_PARTS_STAT,TREE_HIT,_SPENT_ON_DECOR_STAT,acquired_lowgradefuel,acquired_metal.ore,acquired_scrap,arrow_fired,arrow_hit_bear,arrow_hit_boar,arrow_hit_building,arrow_hit_chicken,arrow_hit_entity,arrow_hit_horse,arrow_hit_player,arrow_hit_stag,arrow_hit_wolf,arrows_shot,bags_unclaimed,blueprint_studied,bullet_fired,bullet_hit_bear,bullet_hit_boar,bullet_hit_building,bullet_hit_corpse,bullet_hit_entity,bullet_hit_horse,bullet_hit_player,bullet_hit_playercorpse,bullet_hit_sign,bullet_hit_stag,bullet_hit_wolf,calories_consumed,cargoship_bridge_visits,cars_shredded,caught_anchovy,caught_catfish,caught_herring,caught_orange_roughy,caught_salmon,caught_sardine,caught_small_shark,caught_small_trout,caught_yellow_perch,cold_exposure_duration,comfort_duration,death_bear,death_entity,death_fall,death_selfinflicted,death_suicide,death_wolf,deaths,destroyed_barrels,dweller_kills_while_moving,excavator_activated,gesture_wave_count,grenades_thrown,harvest.bone_fragments,harvest.cloth,harvest.fat_animal,harvest.humanmeat_raw,harvest.metal_ore,harvest.skull_human,harvest.skull_wolf,harvest.stones,harvest.sulfur_ore,harvest.wolfmeat_raw,harvest.wood,harvested_cloth,harvested_leather,harvested_stones,harvested_wood,headshot,helipad_landings,horse_distance_ridden,horse_distance_ridden_km,hoses_connected,hot_exposure_duration,item_drop,kayak_distance_travelled,kill_bear,kill_boar,kill_chicken,kill_horse,kill_player,kill_scientist,kill_stag,kill_wolf,melee_strikes,melee_thrown,missions_completed,mlrs_kills,pickup_category_food,pipes_connected,placed_blocks,radiation_exposure_duration,recycled_cans,rocket_fired,seconds_speaking,shark_speargun_kills,shotgun_fired,shotgun_hit_building,shotgun_hit_entity,shotgun_hit_horse,shotgun_hit_player,tincanalarms_wired,topology_road_duration,upgraded_blocks,water_consumed,waved_at_players,wires_connected,won_hand_texas_holdem,wounded,wounded_assisted,wounded_healed
76561198162367927,,,17556.0,,,58824.0,,,,,771990.0,161.0,1.0,1800.0,64.0,49192.0,17094.0,,,,9547.0,,235205.0,2793027.0,136520.0,42001.0,1947.0,510.0,4883.0,23.0,8746.0,146.0,6325.0,287.0,262.0,17294.0,5.0,5293.0,851737.0,4374.0,1339.0,268130.0,715.0,187454.0,392.0,105947.0,5031.0,258.0,337.0,1241.0,1141409.25,26.0,,,,,,,,,,,1171196.5,1345020.0,97.0,889.0,104.0,129.0,3974.0,32.0,16073.0,15581.0,,,12.0,656.0,3064.0,163982.0,2299.0,82.0,21566.0,15.0,5.0,1669173.0,20275.0,475.0,4884806.0,6431.0,2536.0,244920.0,257349.0,27276.0,14.0,335841.0,248.0,,150421.828125,111862.0,,553.0,642.0,81.0,115.0,18931.0,1925.0,401.0,298.0,268638.0,1943.0,,,358.0,479.0,172740.0,35305.2890625,3.0,132.0,69923.9765625,,48729.0,12542.0,11647.0,12.0,7814.0,1.0,273865.0,31472.0,237899.296875,,609.0,,8773.0,830.0,820.0
76561198162385295,,,22.0,,,74.0,,,,,1297.0,3.0,,,,95.0,,,,,,,234.0,1146.0,118.0,93.0,,3.0,5.0,,10.0,,37.0,,,93.0,,6.0,213.0,,,75.0,,34.0,,89.0,,,,,3911.1552734375,,,,,,,,,,,,1964.56591796875,1913.699462890625,,2.0,,,1.0,,16.0,63.0,,,,,,200.0,,,,,,568.0,,,2292.0,,,,,29.0,,,,,31.0302734375,118.0,,,,,,12.0,,,,685.0,50.0,,,,,22.0,,,,327.46600341796875,,34.0,9.0,,,12.0,,110.0,58.0,1612.123779296875,,,,9.0,2.0,4.0
76561198162739045,,,8334.0,,,29409.0,,,,,346149.0,785.0,45.0,7997.0,82.0,33316.0,19335.0,,,,18803.0,,75116.0,1217867.0,54647.0,17920.0,515.0,547.0,1817.0,12.0,2758.0,45.0,3685.0,63.0,267.0,16617.0,,1429.0,263853.0,765.0,516.0,67712.0,139.0,31394.0,19.0,62303.0,734.0,140.0,39.0,274.0,878092.4375,18.0,2.0,17.0,,11.0,,8.0,11.0,13.0,11.0,,893536.5,663582.25,23.0,198.0,34.0,38.0,1158.0,18.0,3848.0,8135.0,6.0,,272.0,565.0,,49677.0,,,,,,210076.0,,,495984.0,33729.0,8053.0,562953.0,960211.0,15911.0,8.0,605255.0,523.0,,48012.51953125,30255.0,,125.0,280.0,17.0,10.0,4439.0,867.0,37.0,95.0,146514.0,1182.0,,,1759.0,205.0,15616.0,5454.97998046875,6.0,414.0,28929.68359375,,22572.0,4677.0,2761.0,2.0,4585.0,,89120.0,13809.0,299956.5,25.0,771.0,,2061.0,190.0,104.0
76561198162868625,,,60.0,,,46.0,,,,,944.0,,,,,234.0,751.0,,,,1203.0,,111.0,81631.0,646.0,30.0,,4.0,1.0,,4.0,,6.0,,2.0,74.0,,,807.0,,,1.0,,97.0,,224.0,23.0,,,,4045.2353515625,,,,,,,,,,,,1466.5234375,3236.47119140625,,1.0,,,,,10.0,95.0,,,,7.0,,,,,,,,,,,,,,,,36.0,,95.0,,,218.62005615234375,97.0,,1.0,1.0,,,22.0,16.0,,,1453.0,,,,,,64.0,46.46923828125,,,18.44085693359375,,154.0,,9.0,,17.0,,645.0,,1152.1954345703125,,,,10.0,1.0,3.0
76561198163749331,,,5205.0,,,12034.0,,,,,124867.0,741.0,3.0,2367.0,,18745.0,370.0,,,,120.0,,40213.0,1413492.0,133433.0,2662.0,135.0,81.0,140.0,5.0,499.0,14.0,401.0,40.0,59.0,2633.0,,3143.0,74007.0,199.0,92.0,12054.0,57.0,19281.0,7.0,11959.0,515.0,5.0,62.0,84.0,560219.25,6.0,,,,,,,,,,,499755.375,123373.6328125,12.0,186.0,14.0,22.0,359.0,14.0,1740.0,4222.0,,,45.0,389.0,,6921.0,,,,,,70943.0,,,146611.0,941.0,376.0,38609.0,36348.0,2918.0,4.0,65636.0,48.0,,36552.80078125,19796.0,,51.0,53.0,21.0,,1660.0,596.0,40.0,28.0,60822.0,259.0,,,114.0,,53099.0,10073.857421875,22.0,54.0,14516.748046875,,1578.0,270.0,243.0,,425.0,,19225.0,6984.0,222130.75,,,,901.0,46.0,71.0
76561198163808531,,,2628.0,,,6164.0,,,,,91044.0,92.0,,2510.0,,16941.0,,,,,1.0,,36151.0,1232702.0,38183.0,11028.0,112.0,64.0,1080.0,10.0,1309.0,19.0,2020.0,28.0,42.0,9503.0,,913.0,221780.0,303.0,100.0,53246.0,114.0,49293.0,72.0,22956.0,601.0,367.0,35.0,91.0,417641.28125,1.0,,,,,,,,,,,266151.875,77807.9296875,21.0,220.0,12.0,54.0,787.0,13.0,3589.0,2134.0,,,,318.0,,17391.0,,,,,,51757.0,,,143671.0,440.0,,4429.0,8385.0,6066.0,8.0,159767.0,127.0,,23292.36328125,12547.0,,34.0,22.0,13.0,4.0,1895.0,199.0,18.0,23.0,40150.0,864.0,,,97.0,,23879.0,4945.267578125,,132.0,12408.322265625,,10344.0,1855.0,2074.0,2.0,2298.0,,76825.0,2636.0,438544.0,,,,1769.0,150.0,142.0
76561198164238502,,,418.0,,,415.0,,,,,11852.0,7.0,8.0,660.0,,6770.0,,,,,,,1073.0,56150.0,1268.0,833.0,3.0,18.0,245.0,1.0,66.0,8.0,268.0,11.0,5.0,152.0,,69.0,11518.0,57.0,95.0,3909.0,7.0,617.0,,3682.0,376.0,,15.0,13.0,57662.56640625,,,,,,,,,,,,20448.501953125,40774.2265625,1.0,6.0,30.0,,19.0,5.0,508.0,483.0,,,41.0,1.0,,2241.0,,,,,,28218.0,,,87350.0,1543.0,2161.0,82306.0,245564.0,669.0,,2160.0,3.0,,6971.73193359375,986.0,,9.0,24.0,4.0,3.0,625.0,45.0,12.0,5.0,10946.0,48.0,1.0,,202.0,,23.0,377.2668762207031,1.0,,431.0987243652344,1.0,3069.0,1783.0,9.0,,998.0,,2805.0,33.0,31677.375,8.0,,,51.0,,9.0
76561198164304300,,,2184.0,,,1362.0,,,,,37122.0,63.0,9.0,4153.0,,15556.0,5084.0,,,,4198.0,,6270.0,245908.0,27194.0,668.0,9.0,23.0,16.0,,32.0,3.0,192.0,5.0,9.0,771.0,,182.0,21696.0,164.0,122.0,1294.0,30.0,3326.0,,4930.0,314.0,,2.0,120.0,165731.328125,4.0,,,,,,,,,,,75700.9765625,49167.66796875,13.0,69.0,10.0,2.0,83.0,11.0,879.0,3018.0,,,8.0,30.0,,170.0,,,,,,164.0,,,4900.0,1054.0,110.0,107190.0,82591.0,842.0,,49277.0,38.0,,8507.3623046875,2568.0,,14.0,32.0,7.0,,503.0,199.0,3.0,33.0,27297.0,178.0,,,41.0,,2981.0,1557.609619140625,20.0,,10289.7333984375,,1442.0,37.0,51.0,,451.0,,25105.0,1075.0,51656.9609375,,,,559.0,20.0,51.0
76561198164676441,,,4715.0,,,8430.0,,,,,159748.0,253.0,1.0,327.0,15.0,7393.0,13.0,,,,58.0,,21397.0,580227.0,21941.0,24547.0,1398.0,564.0,4922.0,21.0,2598.0,314.0,3800.0,360.0,272.0,3735.0,,2122.0,99886.0,1627.0,187.0,24705.0,470.0,18663.0,118.0,13778.0,1513.0,214.0,171.0,426.0,304652.0625,,,,,,,,,,,,285324.0625,276681.9375,56.0,124.0,266.0,9.0,997.0,24.0,3928.0,7987.0,,,,1.0,609.0,54496.0,222.0,43.0,4968.0,,,1455660.0,2288.0,55.0,2431354.0,4050.0,780.0,240327.0,141411.0,5149.0,,34535.0,30.0,,73606.703125,34869.0,,320.0,454.0,45.0,191.0,3522.0,24.0,367.0,203.0,95323.0,163.0,,,121.0,,3412.0,12653.9755859375,1.0,,4476.09716796875,,19759.0,6692.0,1780.0,6.0,3500.0,,73395.0,3396.0,87600.234375,,,,1960.0,205.0,219.0
76561198164708014,,,548.0,,,365.0,,,,,3884.0,12.0,2.0,187.0,,1150.0,,,,,,,1126.0,81700.0,1617.0,118.0,18.0,,2.0,,2.0,,30.0,,,127.0,,12.0,70.0,,,,,3.0,,3.0,,,,,15448.4892578125,,,,,,,,,,,,1951.6566162109375,5269.31103515625,,3.0,1.0,1.0,5.0,3.0,47.0,144.0,,,,,,115.0,,,,,,1175.0,,,558.0,270.0,,10244.0,5934.0,15.0,,12337.0,10.0,,913.5272216796875,122.0,,2.0,2.0,7.0,,12.0,1.0,,1.0,6135.0,10.0,,,2.0,,519.0,276.7777099609375,,,249.6574249267578,,,,,,,,1145.0,161.0,5470.962890625,,,,36.0,1.0,2.0
76561198165204231,,,3819.0,,,8167.0,,,,,183825.0,1114.0,41.0,4128.0,,53207.0,,,,,,,30686.0,848647.0,35497.0,12413.0,275.0,234.0,2688.0,19.0,1158.0,159.0,2455.0,147.0,150.0,6628.0,,705.0,78001.0,158.0,88.0,13647.0,32.0,12829.0,32.0,18468.0,858.0,115.0,39.0,53.0,397763.25,1.0,,,,,,,,,,,458811.5,469614.875,11.0,87.0,26.0,7.0,617.0,8.0,2863.0,4735.0,,,1.0,22.0,1785.0,34941.0,1107.0,140.0,9454.0,27.0,5.0,396052.0,10821.0,157.0,816821.0,27940.0,9059.0,740507.0,567822.0,4639.0,,19346.0,15.0,,27951.2265625,16859.0,,57.0,107.0,28.0,67.0,3172.0,33.0,105.0,78.0,87112.0,552.0,,,1405.0,,3145.0,16156.390625,308.0,,5716.185546875,,4172.0,478.0,737.0,,1208.0,,30160.0,1678.0,247879.09375,,,,1799.0,288.0,212.0
76561198165533100,,,146.0,,,29.0,,,,,1082.0,9.0,,,,375.0,,,,,,,280.0,5945.0,1606.0,263.0,25.0,1.0,6.0,,13.0,3.0,47.0,6.0,,256.0,,1.0,567.0,,2.0,62.0,,82.0,,89.0,2.0,,,,5779.322265625,,,,,,,,,,,,1028.022705078125,554.3665161132812,3.0,3.0,2.0,,1.0,1.0,56.0,28.0,,,,,,195.0,,,,,,240.0,,,2701.0,,,,150.0,49.0,,,,,,188.0,,,,1.0,,22.0,,,,1224.0,84.0,,,,,175.0,,,,136.81358337402344,,91.0,39.0,,,12.0,,125.0,5.0,1623.7392578125,,,,34.0,6.0,4.0
76561198165538321,,,6.0,,,1.0,,,,,33.0,,,,,28.0,,,,,,,,,,8.0,,,1.0,1.0,,,,,,,,,8.0,,,1.0,,1.0,,,,,,,760.0,,,,,,,,,,,,16.74267578125,274.217529296875,1.0,,,,,1.0,5.0,,,,,,,,,,,,,,,,230.0,,,,,1.0,,,,,,1.0,,,,,,,,,,89.0,3.0,,,,,,,,,,,,,,,,,,,354.112060546875,,,,3.0,,
76561198165958290,,,180.0,,,73.0,,,,,2403.0,3.0,4.0,596.0,,809.0,,,,,,,177.0,14267.0,927.0,109.0,3.0,13.0,3.0,,6.0,,15.0,3.0,3.0,87.0,,38.0,86.0,,1.0,6.0,,3.0,,50.0,1.0,,,1.0,11620.8544921875,,,,,,,,,,,,5666.0634765625,5078.5615234375,2.0,7.0,,,5.0,5.0,42.0,126.0,,,,2.0,,119.0,,,,,,2678.0,,,2641.0,,,,,45.0,,77122.0,70.0,,866.5247802734375,282.0,,,3.0,6.0,,24.0,4.0,2.0,2.0,4457.0,32.0,,,,,88.0,1004.007568359375,,,434.6960144042969,,202.0,14.0,29.0,,5.0,,1425.0,92.0,4158.130859375,,,,22.0,2.0,1.0
76561198166397444,,,6213.0,,,7756.0,,,,,231506.0,327.0,2.0,4453.0,,30862.0,88844.0,,,,47981.0,,58541.0,5900032.0,49180.0,1760.0,91.0,90.0,109.0,,344.0,4.0,422.0,25.0,57.0,3382.0,3.0,1024.0,20092.0,183.0,196.0,2153.0,71.0,4337.0,22.0,4935.0,307.0,2.0,26.0,179.0,466665.375,1.0,,,,,,,,,,,320140.03125,780502.0625,18.0,148.0,36.0,15.0,316.0,13.0,1436.0,11129.0,1.0,,81.0,681.0,,18.0,,,,,,726.0,,,5875.0,11105.0,4573.0,802766.0,1152666.0,2082.0,1.0,76092.0,54.0,,34084.8203125,12088.0,,41.0,72.0,17.0,,1102.0,451.0,13.0,53.0,156627.0,715.0,,,799.0,,6397.0,3847.35302734375,5.0,198.0,19681.2265625,,1486.0,70.0,338.0,14.0,338.0,1.0,56785.0,5773.0,139615.921875,4.0,,,797.0,58.0,55.0
76561198166625510,,,7145.0,,,17539.0,,,,,238648.0,38096.0,10.0,5583.0,,40205.0,4302.0,,,,2864.0,,60305.0,1039386.0,160850.0,3343.0,69.0,91.0,321.0,2.0,384.0,,562.0,32.0,63.0,5067.0,,3272.0,131665.0,837.0,512.0,34150.0,176.0,14631.0,16.0,22158.0,1342.0,41.0,187.0,173.0,546394.8125,8.0,,,,,,,,,,,803788.375,578305.75,20.0,180.0,32.0,39.0,471.0,12.0,2010.0,1800.0,,,68.0,792.0,,50.0,,,,,,1148.0,,,1435.0,894.0,190.0,5074.0,56368.0,3101.0,3.0,326575.0,287.0,,69841.0703125,12522.0,,76.0,156.0,33.0,,1721.0,451.0,67.0,66.0,203978.0,615.0,,,276.0,,91554.0,6148.89404296875,23.0,198.0,7973.0888671875,,9437.0,1613.0,1448.0,,1451.0,,62420.0,26677.0,178948.90625,,166.0,,1031.0,82.0,93.0
76561198166711612,,,31.0,,,,,,,,119.0,,,,,,,,,,,,,2414.0,,130.0,6.0,3.0,7.0,,14.0,7.0,27.0,,1.0,,,2.0,20.0,,1.0,11.0,,2.0,,17.0,,,,,425.0,,,,,,,,,,,,45.6534423828125,422.9666748046875,7.0,6.0,,,13.0,6.0,71.0,,,,,,,472.0,,,,,,34976.0,,,106189.0,41.0,87.0,4555.0,8033.0,25.0,,,,,0.8704833984375,146.0,,,8.0,,,11.0,,2.0,2.0,915.0,4.0,,,6.0,,16.0,,,,15.0042142868042,,,,,,,,,26.0,295.6207275390625,,,,51.0,4.0,7.0
76561198166820430,1674828.0,16.0,,173561.0,1192884.0,,6.0,,14.0,9.0,,,,,,,,17.0,27225.0,6171481.0,,202500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76561198167004489,,,3168.0,,,6644.0,,,,,92553.0,185.0,13.0,3313.0,237.0,44556.0,,,,,,,7889.0,233757.0,11671.0,1778.0,45.0,77.0,456.0,2.0,207.0,,322.0,31.0,16.0,2217.0,,99.0,26406.0,170.0,84.0,10891.0,25.0,5949.0,,4229.0,55.0,2.0,26.0,34.0,153524.046875,,,,,,,,,,,,147226.46875,166845.03125,11.0,36.0,7.0,5.0,137.0,6.0,557.0,1789.0,,,73.0,120.0,,,,,,,,,,,,4328.0,2509.0,355132.0,490806.0,948.0,,25297.0,19.0,,45890.42578125,3368.0,,34.0,52.0,16.0,,247.0,28.0,14.0,15.0,51670.0,264.0,,,679.0,,2048.0,1659.715576171875,24.0,36.0,4674.62646484375,,397.0,146.0,125.0,,26.0,,20595.0,2402.0,49140.76171875,5.0,,,318.0,34.0,36.0
76561198167023821,,,1618.0,,,8388.0,,,,,127176.0,10.0,1.0,5641.0,,33879.0,2752.0,,,,6094.0,,8580.0,291462.0,24579.0,1196.0,73.0,70.0,44.0,2.0,119.0,,313.0,2.0,17.0,2244.0,,175.0,10410.0,69.0,45.0,728.0,13.0,1294.0,,2672.0,70.0,,,36.0,461989.28125,,,,,,,,,,,,385682.09375,483684.125,19.0,42.0,16.0,,128.0,7.0,1025.0,3544.0,1.0,,53.0,105.0,,,,,,,,,,,,36652.0,5723.0,567445.0,1021562.0,649.0,,81278.0,75.0,,58453.03125,5956.0,,19.0,34.0,2.0,,438.0,108.0,4.0,18.0,76483.0,397.0,4.0,,2183.0,,1682.0,4601.68115234375,15.0,,13483.3466796875,,496.0,64.0,73.0,,209.0,,32950.0,1660.0,191790.734375,5.0,,,717.0,50.0,41.0
76561198167041136,,,98.0,,,144.0,,,,,1831.0,8.0,,81.0,71.0,501.0,,,,,,,357.0,9466.0,2606.0,99.0,,,3.0,,31.0,,8.0,,,98.0,,25.0,25.0,,,20.0,,11.0,,2.0,,,,,6800.9404296875,,,,,,,,,,,,2493.744140625,3456.31201171875,5.0,2.0,1.0,,12.0,2.0,54.0,427.0,,,1.0,,,,,,,,,,,,,,,,1815.0,27.0,,11171.0,8.0,,23.45166015625,259.0,,,1.0,2.0,,14.0,,,,7052.0,30.0,,,,,312.0,119.7222900390625,4.0,,43.26273727416992,,14.0,,,,,,1455.0,176.0,2529.200439453125,,,,30.0,1.0,
76561198167491531,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,1.0,4.0,24.0,1.0,25.0,2.0,5.0,1.0,,,,36.0,262.0,3.0,,82.0,,174.0,,7.0,1.0,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,,,1.0,16.0,,,,,,,125.0,,,,,,3290.0,,,38435.0,,,,,4.0,,,,,,91.0,,1.0,1.0,1.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,2.0,3.0
76561198167810516,,,1027.0,,,102.0,,,,,2849.0,17.0,6.0,3587.0,,454.0,,,,,,,1105.0,24907.0,1204.0,135.0,3.0,6.0,55.0,3.0,3.0,,8.0,,,94.0,,3.0,7117.0,46.0,30.0,1510.0,45.0,972.0,,698.0,,267.0,37.0,23.0,10333.05078125,,,,,,,,,,,,10661.62890625,3394.531005859375,2.0,6.0,2.0,1.0,3.0,2.0,215.0,467.0,,,1.0,51.0,,,,,,,,36.0,,,,80.0,,50.0,3308.0,211.0,,1191.0,1.0,,2246.335693359375,191.0,,5.0,6.0,17.0,,67.0,1.0,8.0,7.0,10617.0,40.0,,,7.0,,284.0,49.62158203125,,,847.7723388671875,,283.0,,46.0,,2.0,,2240.0,110.0,5942.09033203125,,,,143.0,,6.0
76561198168017514,,,568.0,,,273.0,,,,,14356.0,24.0,3.0,565.0,,1929.0,,,,,,,5195.0,63424.0,21443.0,366.0,53.0,37.0,,,14.0,,45.0,24.0,13.0,,,309.0,2748.0,452.0,55.0,69.0,67.0,984.0,,277.0,20.0,,96.0,187.0,21767.130859375,,,,,,,,,,,,4153.51708984375,26645.2109375,2.0,5.0,,,1.0,1.0,18.0,3376.0,,,44.0,58.0,,,,,,,,,,,,,,,,85.0,,1198.0,,,525.2603149414062,406.0,,49.0,15.0,4.0,,78.0,76.0,20.0,30.0,13694.0,15.0,,,,,1526.0,62.01080322265625,59.0,,46.92959976196289,,1777.0,9.0,747.0,,150.0,,18065.0,652.0,6000.8828125,,,,14.0,,
76561198168677596,,,709.0,,,,,,,,15207.0,,,,,509.0,,,,,,,,,,3401.0,50.0,31.0,518.0,8.0,742.0,26.0,483.0,29.0,23.0,,,1301.0,18738.0,250.0,76.0,5243.0,37.0,4921.0,58.0,1941.0,120.0,38.0,95.0,91.0,,,,,,,,,,,,,,,31.0,71.0,43.0,26.0,271.0,22.0,1552.0,,,,,,,5975.0,,,,,,47076.0,,,328288.0,,,,,850.0,,,,,,7821.0,,23.0,60.0,16.0,25.0,350.0,,57.0,29.0,,,,,,,,,,,,,5026.0,947.0,1012.0,1.0,772.0,,,,,,,,927.0,53.0,94.0
76561198168786519,,,2496.0,,,815.0,,,,,44716.0,118.0,1.0,456.0,,7520.0,75.0,,,,28.0,,4544.0,87737.0,6090.0,3950.0,49.0,79.0,447.0,12.0,419.0,28.0,832.0,31.0,37.0,806.0,,421.0,18450.0,262.0,127.0,2790.0,57.0,3547.0,46.0,2910.0,141.0,1.0,38.0,68.0,125954.2421875,,,,,,,,,,,,37322.58984375,21440.693359375,5.0,60.0,4.0,12.0,216.0,3.0,1208.0,546.0,,,2.0,1.0,,12324.0,,,,,,21202.0,,,29691.0,2209.0,49.0,7187.0,7727.0,1179.0,1.0,6559.0,6.0,,4997.349609375,9448.0,,4.0,9.0,6.0,,692.0,20.0,5.0,6.0,15342.0,343.0,,,1372.0,,2604.0,1750.74462890625,,,5943.4736328125,,3339.0,464.0,263.0,,466.0,,10640.0,2070.0,39638.296875,,,,596.0,41.0,72.0
76561198169110463,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,4.0,2.0,,6.0,3.0,,4.0,,,,8.0,50.0,,3.0,3.0,1.0,2.0,,1.0,,,10.0,,,,,,,,,,,,,,,,2.0,,1.0,,,,14.0,,,,,,,512.0,,,,,,70227.0,,,9150.0,,,,,,,,,,,45.0,,,4.0,1.0,1.0,1.0,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
76561198169227299,,,32.0,,,130.0,,,,,1475.0,3.0,,109.0,,1048.0,,,,,,,124.0,30348.0,378.0,62.0,1.0,14.0,5.0,2.0,12.0,,1.0,,,62.0,,,61.0,,,3.0,,8.0,,2.0,,,,15.0,3554.175048828125,,,,,,,,,,,,4221.88330078125,6065.4453125,,3.0,,,12.0,1.0,31.0,94.0,,,,,,,,,,,,1981.0,,,3064.0,,,,,5.0,,2238.0,2.0,,119.927734375,251.0,,,4.0,3.0,,4.0,,,1.0,6313.0,16.0,,,,,6.0,14.4501953125,,,119.53462219238281,,,,,,,,370.0,7.0,1192.485107421875,,,,22.0,,7.0
76561198169291200,,,23.0,,,54.0,,,,,871.0,1.0,,,,351.0,,,,,,,80.0,27236.0,126.0,448.0,1.0,8.0,86.0,2.0,41.0,11.0,98.0,20.0,9.0,301.0,,51.0,811.0,43.0,2.0,67.0,,79.0,15.0,85.0,28.0,14.0,3.0,22.0,4430.62353515625,,,,,,,,,,,,1827.32275390625,1576.863525390625,5.0,4.0,,,5.0,1.0,63.0,53.0,,,,10.0,368.0,760.0,341.0,65.0,757.0,1.0,,10819.0,893.0,398.0,23893.0,,,,,47.0,,4297.0,4.0,,2375.2109375,255.0,,3.0,12.0,4.0,7.0,28.0,11.0,14.0,7.0,4089.0,68.0,,,,,272.0,62.2408447265625,,,21.84499740600586,,40.0,,,,14.0,,1335.0,79.0,1235.0126953125,,,,44.0,5.0,4.0
76561198170317010,,,130.0,,,13.0,,,,,422.0,,,,,57.0,,,,,,,36.0,1454.0,78.0,56.0,,,,,9.0,,2.0,3.0,,58.0,,3.0,20.0,,,1.0,,2.0,,1.0,,,,,2285.764404296875,,,,,,,,,,,,247.28121948242188,33.397705078125,1.0,,,,4.0,,20.0,44.0,,,,,,505.0,,,,,,2945.0,,,706.0,,,132.0,84.0,3.0,,4059.0,3.0,,31.118408203125,24.0,,,,,,3.0,1.0,1.0,,1244.0,8.0,,,,,44.0,85.85137939453125,,,,,,,,,,,260.0,39.0,695.0046997070312,,,,11.0,1.0,2.0
76561198170616409,,,35.0,,,3.0,,,,,118.0,1.0,,,,614.0,,,,,,,,358.0,6.0,,,,,,,,,,,5.0,,,,,,,,,,3.0,,,,,130.0,,,,,,,,,,,,268.4013671875,65.67236328125,2.0,3.0,,,3.0,1.0,19.0,4.0,,,,,,18.0,,,,,,2022.0,,,42824.0,,,,4074.0,3.0,,,,,,17.0,,,,,,1.0,,,,842.0,6.0,,,,,33.0,24.49462890625,,,164.93768310546875,,,,,,,,25.0,5.0,338.77716064453125,,,,15.0,1.0,3.0
76561198171143503,,,5.0,,,2.0,,,,,122.0,,,,,63.0,,,,,,,,100.0,,1.0,,,,,,,,,,1.0,,,27.0,,,1.0,,3.0,,6.0,,,,,180.0,,,,,,,,,,,,,216.5732421875,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,3.0,,194.0,,,,6.0,,,,,,2.0,,,,88.0,,,,,,,,,,110.45865631103516,,,,,,,,155.0,,48.99999237060547,,,,4.0,1.0,1.0
76561198171143995,,,246.0,,,389.0,,,,,11100.0,41.0,10.0,1521.0,,2417.0,,,,,,,1217.0,28301.0,1951.0,593.0,11.0,14.0,18.0,5.0,44.0,,111.0,10.0,8.0,1207.0,,38.0,10505.0,29.0,13.0,1916.0,7.0,3571.0,,1234.0,55.0,,4.0,24.0,45314.01171875,,,,,,,,,,,,21754.515625,16059.4228515625,4.0,22.0,4.0,3.0,52.0,3.0,309.0,723.0,,,5.0,36.0,,518.0,,,,,,2751.0,,,10216.0,65.0,95.0,894.0,2335.0,454.0,2.0,2725.0,2.0,,5820.525390625,740.0,,5.0,10.0,12.0,,216.0,55.0,7.0,6.0,10913.0,85.0,,,2.0,,177.0,1294.6787109375,4.0,72.0,807.3238525390625,,238.0,,169.0,,20.0,,7870.0,567.0,8737.7138671875,,,,189.0,11.0,28.0
76561198171605037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
76561198171624982,,,36.0,,,188.0,,,,,3892.0,5.0,,162.0,,1401.0,,,,,,,403.0,69412.0,1042.0,205.0,12.0,1.0,9.0,,9.0,,39.0,,2.0,214.0,,1.0,6739.0,,2.0,2610.0,4.0,2650.0,9.0,216.0,11.0,2.0,,14.0,14659.6435546875,,,,,,,,,,,,13656.607421875,12682.4638671875,1.0,4.0,,2.0,34.0,,93.0,150.0,,,,,,,,,,,,,,,,,,375.0,102.0,64.0,,1249.0,,,1019.992919921875,281.0,,2.0,3.0,2.0,,41.0,9.0,,1.0,3690.0,41.0,,,,,44.0,290.8031005859375,,90.0,64.46865844726562,,77.0,48.0,7.0,,19.0,,680.0,40.0,2574.287841796875,,,,42.0,1.0,4.0
